acc_x, acc_y, angular_z, stamp, 
-0.05692915017505782, 0.001960047149471948, 0.00022895803309876708, 11539000000, 
-0.06230193112931808, 0.03187281505102184, 0.0005656261595349082, 11545000000, 
-0.09403333456093296, -0.0010205178711854936, -0.00018931024216264897, 11550000000, 
-0.04886157509569163, -0.011539747801244803, -0.0001976188102071185, 11555000000, 
-0.05922038143061322, 0.010389051772554846, -0.0002142687779653941, 11560000000, 
0.0877557904512256, -0.03067526960381636, -0.03159299984897766, 11565000000, 
0.06956669292927872, -0.036496161167343874, -0.09374756639110847, 11570000000, 
0.01495089110794436, -0.08253647750719838, -0.1751575846604456, 11575000000, 
0.009690718759956262, 0.0796385435465658, -0.26856992856671613, 11580000000, 
-0.0935557548633982, -0.21768644057866646, -0.3675976039607911, 11585000000, 
-0.028935653838647712, 0.09123442945666317, -0.4642426841283915, 11591000000, 
1.1762102494681357, -0.22116205972825473, -0.5713344300920632, 11596000000, 
0.32216410234767506, -0.09769082031444498, -0.6491202676510314, 11601000000, 
-0.04183127917301141, -0.14734719469760582, -0.7128589503112619, 11606000000, 
-0.10868922568054028, -0.16287825375213075, -0.7582455099450502, 11611000000, 
0.0341062477350713, -0.08380645545604731, -0.7871502041067182, 11617000000, 
-0.16272338352487836, -0.2983303206818786, -0.7902073527711481, 11622000000, 
-0.04877268440221393, -0.1465401168478634, -0.7752118603712942, 11627000000, 
0.1565511591599511, -0.17098246272757894, -0.7451144813512346, 11632000000, 
-0.10640212087813947, -0.1648629474015754, -0.7009497321853587, 11637000000, 
-0.026313457703735724, -0.012922449886046797, -0.6469757866698688, 11642000000, 
-0.15283201668109253, -0.33407857989564843, -0.58816950371841, 11647000000, 
-0.08799873904909106, -0.10521109401342954, -0.5281970627725953, 11652000000, 
0.04755239547014488, 0.11872912511698584, -0.47132918489855974, 11657000000, 
-0.16478036710271005, -0.24439665137922992, -0.42140402080318007, 11662000000, 
0.16067530543814276, -0.04241835518326917, -0.38065970168963587, 11667000000, 
-0.0670269187623049, -0.034219578159877, -0.34672695460348046, 11673000000, 
-0.06990834646052829, -0.07026340800773176, -0.33152811269339316, 11678000000, 
-0.07071517343979211, -0.058031536291228626, -0.32795516017752263, 11683000000, 
