x, y, th, stamp, 
-1.6740197287470098, -1.2432313150359464, -1.892775857100541, 7447000000, 
-1.6761724573389505, -1.2496817948945633, -1.8927747520606146, 7481000000, 
-1.678325073569891, -1.2561320425610047, -1.892774385606527, 7515000000, 
-1.6804776643548405, -1.2625820849984206, -1.8927740831205258, 7549000000, 
-1.6826302106130155, -1.2690319771134224, -1.8927732669114172, 7583000000, 
-1.6847827241936315, -1.2754817480520508, -1.8927725286071315, 7617000000, 
-1.6869352771502448, -1.2819314908372026, -1.892772095133219, 7651000000, 
-1.6890878265726808, -1.2883812624063755, -1.8927712884392573, 7685000000, 
-1.691240445644094, -1.294831133463872, -1.8927704476456326, 7719000000, 
-1.6933931042881487, -1.301281139132452, -1.8927698344463644, 7753000000, 
-1.6955458521355504, -1.307731323713098, -1.8927692007611492, 7787000000, 
-1.6976986048463938, -1.3141816825458952, -1.8927685020860472, 7821000000, 
-1.6998514304808727, -1.320632190340869, -1.892767956905042, 7855000000, 
-1.7020042908083095, -1.327082808351772, -1.892767476887497, 7889000000, 
-1.7041571381189744, -1.333533473965256, -1.8927668800751791, 7923000000, 
-1.706309994923872, -1.3399841466206472, -1.892766374474686, 7957000000, 
-1.7084628024157076, -1.3464347493401938, -1.8927658756387273, 7991000000, 
-1.7106155768629803, -1.3528852641565214, -1.892765327498251, 8025000000, 
-1.7127682715783872, -1.3593356322963686, -1.892764767983988, 8059000000, 
-1.7149209205303657, -1.3657858792472175, -1.8927642293132045, 8093000000, 
-1.7170734978208193, -1.372235992901807, -1.8927636834108041, 8127000000, 
-1.7192260385936475, -1.3786860298944645, -1.8927631067699484, 8161000000, 
-1.7213785277612856, -1.3851360015726568, -1.8927625364238014, 8195000000, 
-1.7235310009224818, -1.391585970927845, -1.8927619896274013, 8229000000, 
-1.725683459153156, -1.3980359883842375, -1.892761465111818, 8263000000, 
-1.7278359313410026, -1.4044860920074818, -1.8927609704965607, 8297000000, 
-1.7299884153079643, -1.410936310180651, -1.8927605011140185, 8331000000, 
-1.732140906003304, -1.4173866330642426, -1.8927600601025607, 8365000000, 
-1.734293411663582, -1.4238370652243946, -1.8927596449799775, 8399000000, 
-1.736445928251026, -1.4302876045941961, -1.8927592448882122, 8433000000, 
-1.7385984328411612, -1.436738200834343, -1.8927588587845334, 8467000000, 
-1.7407509252316244, -1.4431888304899594, -1.89275848368465, 8501000000, 
-1.7429033739972517, -1.4496394309293232, -1.8927581200905021, 8535000000, 
-1.7450557934493063, -1.4560900019474554, -1.8927577734297758, 8569000000, 
-1.7472081465208906, -1.46254051046213, -1.8927574416141517, 8603000000, 
-1.7493604288035585, -1.4689909764377056, -1.892757127927129, 8637000000, 
-1.7515126815996085, -1.4754413650576688, -1.892756839189459, 8671000000, 
-1.7536649064329712, -1.4818916841038388, -1.8927565369711958, 8705000000, 
-1.7558170897017533, -1.4883419511766505, -1.8927562307087498, 8739000000, 
-1.7579692311464328, -1.4947921795468233, -1.8927559529246825, 8773000000, 
-1.7601213537032312, -1.5012424202795882, -1.8927556997779749, 8807000000, 
