x, y, th, stamp, 
-2.9401562786228186, -1.9361422874283345, 1.931807586907099, 16423000000, 
-2.9441025308340185, -1.9254229572294341, 1.9147190632656357, 16457000000, 
-2.947875201787194, -1.914609446442933, 1.8977516799979928, 16491000000, 
-2.9514711363832706, -1.903713289945555, 1.880633612800984, 16525000000, 
-2.9548841449675014, -1.892736330199804, 1.8631876092764874, 16559000000, 
-2.95811134566404, -1.8816764026945276, 1.8456542423548619, 16593000000, 
-2.9611455797700064, -1.8705599952947753, 1.8281858850264785, 16627000000, 
-2.9639961029023087, -1.8593485104720975, 1.8108154964905687, 16661000000, 
-2.966665599331319, -1.8480347523630773, 1.7937368726581375, 16695000000, 
-2.969150538970286, -1.8366417053822706, 1.7768911844319435, 16729000000, 
-2.971449350641458, -1.82517505703625, 1.7598992627599765, 16763000000, 
-2.9735522671225687, -1.8136711222619781, 1.7428043817226857, 16797000000, 
-2.9754643045774993, -1.802099531191061, 1.7258162187119748, 16831000000, 
-2.977178930036864, -1.7905022384810014, 1.7088410439864306, 16865000000, 
-2.9786969631948725, -1.7788613293938076, 1.691596162192891, 16899000000, 
-2.980016246820369, -1.7671670042492102, 1.6741464729200473, 16933000000, 
-2.9811324592970188, -1.7554499515543454, 1.6567758733404536, 16967000000, 
-2.9820490565364572, -1.7436701187457582, 1.6395358493474579, 17001000000, 
-2.982763433826028, -1.7318636740469175, 1.6224745403322443, 17035000000, 
-2.983278883378267, -1.720010033253116, 1.605558007266418, 17069000000, 
-2.9835934844568106, -1.708149548640997, 1.5885688518831622, 17103000000, 
-2.983706214013405, -1.696251377036234, 1.5715143199099073, 17137000000, 
-2.983616488858857, -1.6843532594411192, 1.554515253648506, 17171000000, 
-2.9833232850329092, -1.6724389851703492, 1.5374569514485035, 17205000000, 
-2.982825920036805, -1.6605402242938174, 1.5201288183709234, 17239000000, 
-2.9821191938845764, -1.6486171982408546, 1.502715523099382, 17273000000, 
-2.981205174751519, -1.6367078185775208, 1.4854513413063761, 17307000000, 
-2.9800824787272875, -1.624763802564395, 1.4683355138949703, 17341000000, 
-2.978752868886357, -1.6128028070321476, 1.4514144507801947, 17375000000, 
-2.977221012181437, -1.6008659151262397, 1.434460106317235, 17409000000, 
-2.9754816184033324, -1.5889234173474525, 1.4174033565758017, 17443000000, 
-2.973533262827143, -1.576978590057539, 1.400390899749387, 17477000000, 
-2.9713703868393373, -1.5650100369812883, 1.3833887126582156, 17511000000, 
-2.9690054144307605, -1.553087754620616, 1.3661852915834414, 17545000000, 
-2.966427765898863, -1.5411748520666664, 1.3488928959240787, 17579000000, 
-2.9636359347509424, -1.5292699813831323, 1.3317237608902308, 17613000000, 
-2.960630804154411, -1.5173710403631349, 1.3147275627230604, 17647000000, 
-2.957424315050604, -1.5055242732664789, 1.2978038793354034, 17681000000, 
-2.95400825235092, -1.4937012276871313, 1.2807888838611527, 17715000000, 
-2.9503812842278188, -1.4819055546494435, 1.263754095083896, 17749000000, 
