x, y, th, stamp, 
-2.033602929172229, -1.293625480643377, 3.0043943870145737, 134800000000, 
-2.040363672367013, -1.2926359748714238, 2.9873986928560985, 134834000000, 
-2.047106600255939, -1.2915315404346117, 2.9704040578196222, 134868000000, 
-2.053829671671805, -1.290312992527422, 2.9534074577204854, 134902000000, 
-2.060531086913307, -1.2889800139115863, 2.9364101105285076, 134936000000, 
-2.0672089059796668, -1.2875336129909316, 2.919414627169725, 134970000000, 
-2.0738611959690822, -1.285973879075933, 2.902419318152564, 135004000000, 
-2.0804860729891033, -1.2843009240307284, 2.8854236607732284, 135038000000, 
-2.087081717382088, -1.2825159477824644, 2.868429359142371, 135072000000, 
-2.0936460034474, -1.2806190910068491, 2.8514352002784964, 135106000000, 
-2.1001772674751042, -1.278610745961511, 2.8344414835062097, 135140000000, 
-2.106673284076733, -1.2764918590963772, 2.8174461090800946, 135174000000, 
-2.113132465831216, -1.2742627271868807, 2.8004522397598777, 135208000000, 
-2.119552746430788, -1.2719244396173939, 2.7834562716979065, 135242000000, 
-2.1259322751694945, -1.2694774211998954, 2.766459908950773, 135276000000, 
-2.132269335241757, -1.2669221385295213, 2.749463915403114, 135310000000, 
-2.1385619371430415, -1.26425969053518, 2.7324670660624046, 135344000000, 
-2.1448085580840854, -1.261490783742988, 2.7154712301895225, 135378000000, 
-2.151007133619919, -1.2586160859938147, 2.6984745731907456, 135412000000, 
-2.157156016561543, -1.2556362532046315, 2.681479149875117, 135446000000, 
-2.16325346132366, -1.2525525578901207, 2.6644837113946918, 135480000000, 
-2.1692975878144227, -1.2493653839036216, 2.647488868705969, 135514000000, 
-2.175286806004517, -1.2460760351328024, 2.6304948487460207, 135548000000, 
-2.181219101237453, -1.2426852339830838, 2.6134992282781866, 135582000000, 
-2.187093021451672, -1.239194164916404, 2.596504624048228, 135616000000, 
-2.192906742403047, -1.2356040303890568, 2.57950767733702, 135650000000, 
-2.1986584681990893, -1.231915266281763, 2.562512361031731, 135684000000, 
-2.204346738900903, -1.2281295641602146, 2.545516145658447, 135718000000, 
-2.2099696287372517, -1.2242477532638714, 2.528518236239677, 135752000000, 
-2.2155259927868753, -1.2202710068120082, 2.511521351496832, 135786000000, 
-2.2210138062417335, -1.2162002882414444, 2.4945249798725797, 135820000000, 
-2.226431786652043, -1.2120369123700672, 2.477530722544269, 135854000000, 
-2.231778279372586, -1.207782143610744, 2.4605336910271847, 135888000000, 
-2.2370517115402704, -1.2034370004737243, 2.443537335451072, 135922000000, 
-2.2422504553166056, -1.1990025863976488, 2.4265440159009404, 135956000000, 
-2.2473733111873635, -1.1944808009666084, 2.4095481548129447, 135990000000, 
-2.2524183924149335, -1.189872193584863, 2.3925531335524246, 136024000000, 
-2.2573846078639592, -1.1851788480624188, 2.375558804387788, 136058000000, 
-2.262270192459086, -1.1804018815921526, 2.358560730776064, 136092000000, 
-2.267073829295465, -1.1755423902908595, 2.3415648297146063, 136126000000, 
-2.271794284049274, -1.1706022292072866, 2.324568387352704, 136160000000, 
-2.2764298280816417, -1.165582490361738, 2.307570245710145, 136194000000, 
-2.2809796998106404, -1.1604848585386756, 2.290573001257175, 136228000000, 
-2.285441944889476, -1.1553103284248736, 2.273575737133359, 136262000000, 
-2.289815893555006, -1.1500609458867568, 2.2565801044131706, 136296000000, 
-2.294099955862309, -1.1447378543607394, 2.2395823260326124, 136330000000, 
-2.298292685169711, -1.1393424157008092, 2.2225863922243434, 136364000000, 
-2.302393463483069, -1.1338767904070826, 2.2055919022870523, 136398000000, 
-2.306400479265006, -1.1283420167941647, 2.188594219293223, 136432000000, 
-2.3103131880836862, -1.122740251453984, 2.171598292847839, 136466000000, 
-2.3141297015134485, -1.1170724786793806, 2.154602259683346, 136500000000, 
-2.317849803121742, -1.1113410547410156, 2.1376064274300512, 136534000000, 
-2.321471535543098, -1.1055470958486124, 2.1206081583290843, 136568000000, 
-2.324994454834943, -1.0996925598686786, 2.103611565039376, 136602000000, 
-2.328417589630338, -1.0937792352351856, 2.0866143576290312, 136636000000, 
-2.331739286146514, -1.0878080781600643, 2.0696176718968258, 136670000000, 
-2.334959361750988, -1.081781679638611, 2.052621658468023, 136704000000, 
-2.3380765523197815, -1.0757013670446451, 2.0356256758734808, 136738000000, 
-2.3410898964737097, -1.0695688087327935, 2.018629249695136, 136772000000, 
-2.343998257473278, -1.0633854702376688, 2.0016346332311037, 136806000000, 
-2.346801610294055, -1.057154162017545, 1.98464043559795, 136840000000, 
-2.349498116373618, -1.0508754882816063, 1.9676460740286958, 136874000000, 
-2.3520879922480225, -1.044552470897961, 1.950651240384642, 136908000000, 
-2.3545699325628995, -1.038186438288374, 1.9336528596475164, 136942000000, 
-2.356942936942863, -1.0317789317255603, 1.9166555373855765, 136976000000, 
-2.359207000258678, -1.0253322262056606, 1.8996605426415638, 137010000000, 
-2.3613611173355777, -1.0188481022204046, 1.8826617111281607, 137044000000, 
-2.363404758949132, -1.0123281746994373, 1.8656656377974896, 137078000000, 
-2.365337477803593, -1.005774680002883, 1.8486697267079704, 137112000000, 
-2.3671580997335293, -0.9991888609910211, 1.8316731295710387, 137146000000, 
-2.3688669514578535, -0.9925732170647733, 1.8146781582298577, 137180000000, 
-2.3704631871128186, -0.9859294813364659, 1.797683092162532, 137214000000, 
-2.3719460863924633, -0.9792593658493962, 1.7806868214449192, 137248000000, 
-2.3733153467700414, -0.9725648843101725, 1.7636929403849289, 137282000000, 
-2.3745707678921426, -0.9658482557075238, 1.7466976165051595, 137316000000, 
-2.3757116784540426, -0.9591111546274874, 1.7297040622935818, 137350000000, 
-2.376738436545411, -0.9523559994043133, 1.7127072889860242, 137384000000, 
-2.3776495476563877, -0.9455841171982136, 1.6957116730198718, 137418000000, 
-2.378445980718095, -0.9387980445925966, 1.6787164072247682, 137452000000, 
-2.3791267068902333, -0.9319994420443176, 1.6617195515961545, 137486000000, 
-2.3796918155262508, -0.9251902284674178, 1.6447228069836082, 137520000000, 
-2.380141080804354, -0.9183724071646315, 1.6277255873696668, 137554000000, 
-2.3804742765627944, -0.9115478130589483, 1.6107313394962284, 137588000000, 
-2.3806916726926217, -0.904718573279979, 1.5937351682831224, 137622000000, 
-2.3807927297878404, -0.8978864846400892, 1.576739512606174, 137656000000, 
-2.380777590753954, -0.8910535488088056, 1.559746416396806, 137690000000, 
-2.3806465586044347, -0.8842220123152305, 1.5427502795927017, 137724000000, 
-2.3803992338940745, -0.8773935208749304, 1.5257567438289528, 137758000000, 
-2.380036139481848, -0.8705704137471005, 1.5087626574911523, 137792000000, 
-2.3795569540298858, -0.863754471262521, 1.491765819159092, 137826000000, 
-2.378962064430019, -0.8569476522779372, 1.474770294177041, 137860000000, 
-2.378251752549848, -0.8501519796168522, 1.4577750937952674, 137894000000, 
-2.3774261672338945, -0.8433694951809763, 1.4407785943672977, 137928000000, 
-2.3764850838204588, -0.8366018464498617, 1.4237827243082444, 137962000000, 
-2.375429530890424, -0.8298512471982923, 1.4067869976794534, 137996000000, 
-2.3742592415478123, -0.8231194633139289, 1.3897908119854911, 138030000000, 
-2.3729743543377615, -0.8164084457036795, 1.3727961454227928, 138064000000, 
-2.371576053309343, -0.8097201939209517, 1.3558024369686268, 138098000000, 
-2.370063850984641, -0.8030566636636648, 1.3388078554916945, 138132000000, 
-2.3684389075174677, -0.7964196797908095, 1.3218136729789063, 138166000000, 
-2.366701379249401, -0.7898114688221702, 1.3048181997438655, 138200000000, 
-2.364851608501968, -0.7832336694469351, 1.2878232811339465, 138234000000, 
-2.3628904931428623, -0.7766883943738444, 1.270826506491397, 138268000000, 
-2.360818236812752, -0.7701773114636279, 1.2538317841454505, 138302000000, 
-2.358635980229161, -0.7637024862184085, 1.236835437557148, 138336000000, 
-2.3563437489532917, -0.7572657259010771, 1.2198386255956661, 138370000000, 
-2.353942722211951, -0.750868801204613, 1.20284345787628, 138404000000, 
-2.351433181256113, -0.7445136112094293, 1.1858472161371245, 138438000000, 
-2.348815829065407, -0.7382018991700884, 1.1688521985922053, 138472000000, 
-2.3460917826523215, -0.7319354895619891, 1.1518581168436408, 138506000000, 
-2.3432615981567797, -0.7257162614997525, 1.1348631985520519, 138540000000, 
-2.340325840574125, -0.71954597986319, 1.117869432526043, 138574000000, 
-2.3372859240547617, -0.7134265397251804, 1.1008736708679314, 138608000000, 
-2.334142245259834, -0.7073595882578434, 1.0838798879182807, 138642000000, 
-2.3308962674828586, -0.7013469205313105, 1.066883093448001, 138676000000, 
-2.3275482390017874, -0.695390472211753, 1.049886902330441, 138710000000, 
-2.324099758882875, -0.6894916259532615, 1.0328914576535295, 138744000000, 
-2.3205516375939417, -0.6836523909193767, 1.015894250438513, 138778000000, 
-2.31690447028899, -0.6778743127803704, 0.9988970061202583, 138812000000, 
-2.3131599842451216, -0.6721590211987852, 0.9818994554085743, 138846000000, 
-2.309318496890888, -0.6665082415283382, 0.9649053784223598, 138880000000, 
-2.3053818012636635, -0.6609234104454335, 0.947910210325392, 138914000000, 
-2.301350428929532, -0.655406435690666, 0.9309131283848447, 138948000000, 
-2.2972260932321213, -0.6499585229692646, 0.9139188967091038, 138982000000, 
-2.2930096215824887, -0.6445816301651719, 0.8969228777658371, 139016000000, 
-2.288702447744143, -0.6392770054963064, 0.8799285049904544, 139050000000, 
-2.2843056395317523, -0.6340465507421243, 0.8629325651503276, 139084000000, 
-2.279820708629259, -0.6288913125109716, 0.8459372178209605, 139118000000, 
-2.2752489782985057, -0.623813240655522, 0.8289406170282859, 139152000000, 
-2.2705914508543352, -0.6188135836097868, 0.8119443520750175, 139186000000, 
-2.2658498011962926, -0.6138939050877117, 0.7949464551315362, 139220000000, 
-2.261025391960267, -0.6090552707011535, 0.7779510714946801, 139254000000, 
-2.256119126572194, -0.6042995362876961, 0.7609536354390443, 139288000000, 
-2.2511328763217593, -0.5996277237622177, 0.7439588582967608, 139322000000, 
-2.24606793031887, -0.5950412844865521, 0.7269624789250869, 139356000000, 
-2.2409255113129793, -0.5905418085378676, 0.7099666540575592, 139390000000, 
-2.235707594997681, -0.5861301104899237, 0.6929698110254484, 139424000000, 
-2.230415110063376, -0.5818080087846825, 0.6759746596894978, 139458000000, 
-2.2250502292715786, -0.5775762087325322, 0.658979588307847, 139492000000, 
-2.2196140253012566, -0.5734365681370507, 0.6419829106015109, 139526000000, 
-2.2141083894274862, -0.5693897454333738, 0.624985574806032, 139560000000, 
-2.208534951163898, -0.565437008895884, 0.6079890992594695, 139594000000, 
-2.2028951087544812, -0.561579891530183, 0.5909906446682684, 139628000000, 
-2.1971907508316963, -0.5578187459640207, 0.5739933633208525, 139662000000, 
-2.191422964307444, -0.5541555036091158, 0.556996092358255, 139696000000, 
-2.1855939770099893, -0.5505905006485957, 0.5400000435585101, 139730000000, 
-2.1797052579208147, -0.5471250159771527, 0.5230033090804227, 139764000000, 
-2.173758344959012, -0.5437601583592496, 0.5060068304342717, 139798000000, 
-2.1677546895856508, -0.5404971836483762, 0.4890109166819633, 139832000000, 
-2.161697006814508, -0.5373362037722103, 0.47201458016544134, 139866000000, 
-2.155586271684695, -0.5342787445324729, 0.4550182832759715, 139900000000, 
-2.149423990334133, -0.5313258948246455, 0.4380247897073959, 139934000000, 
-2.1432129899939483, -0.5284777927940281, 0.4210312232649056, 139968000000, 
-2.136954141527874, -0.5257361071530782, 0.4040355653962434, 140002000000, 
-2.130649818425874, -0.5231009802814888, 0.3870391475249051, 140036000000, 
-2.1243018400326976, -0.5205732511635589, 0.3700438307762593, 140070000000, 
-2.1179117194823607, -0.5181541272047406, 0.35304633117519046, 140104000000, 
-2.1114817263870553, -0.515843429418734, 0.336050196385937, 140138000000, 
-2.105012902989669, -0.5136429846925111, 0.31905339514721864, 140172000000, 
-2.0985080070158113, -0.511552222139903, 0.30205751849382334, 140206000000, 
-2.0919683057695235, -0.5095725139528938, 0.28506032887737204, 140240000000, 
-2.085395593099833, -0.5077046205398732, 0.2680644450376192, 140274000000, 
-2.078792313905245, -0.5059482606239883, 0.2510706138190698, 140308000000, 
-2.072159977225581, -0.5043047150240088, 0.2340739290492305, 140342000000, 
-2.0655007363889553, -0.5027738230400487, 0.217079451778205, 140376000000, 
-2.0588166687556844, -0.5013563100547375, 0.2000840255212594, 140410000000, 
-2.052109198062499, -0.5000531154285557, 0.18308709864895678, 140444000000, 
-2.0453808219171723, -0.4988635798851734, 0.16609184078245126, 140478000000, 
-2.0386333939355263, -0.4977884927859419, 0.1490945764891946, 140512000000, 
-2.031868460875362, -0.4968283974228257, 0.13209939540569104, 140546000000, 
-2.0250883245531073, -0.4959832102117009, 0.1151029396902209, 140580000000, 
-2.0182945195331468, -0.4952538064355435, 0.0981083430560153, 140614000000, 
-2.0114894490982964, -0.4946394677861434, 0.0811122302857164, 140648000000, 
-2.0046748147917306, -0.49414105845924855, 0.06411661936856071, 140682000000, 
-1.9978525511969296, -0.49375885064026126, 0.04712311707904056, 140716000000, 
-1.991024845678341, -0.4934923973062402, 0.03012745593731156, 140750000000, 
-1.984193491097558, -0.4933424630687636, 0.013133996824028283, 140784000000, 
-1.97736081799014, -0.49330806909272873, -0.003861975553555964, 140818000000, 
-1.970528544363035, -0.49339029390402145, -0.0208581183317726, 140852000000, 
-1.9636987618793709, -0.49358831502586326, -0.03785431438648675, 140886000000, 
-1.9568732449720272, -0.493902577017489, -0.05484848157245114, 140920000000, 
-1.9500542245438608, -0.49433276505702844, -0.07184567482502786, 140954000000, 
