e, e_dot, e_int, stamp, 
1.4142135573586532, 0.0, 0.13989527081505176, 1729716904379515461, 
1.4142839585357492, 0.0004686633996314679, 0.14187825377802363, 1729716904429587771, 
1.4158213958262322, 0.008943745383107866, 0.1563907514118183, 1729716904490056696, 
1.4172576278579214, 0.024721681627335037, 0.12733064857688917, 1729716904519524032, 
1.421643819179545, 0.03699705309847822, 0.14172013911890358, 1729716904589983397, 
1.4254682119552675, 0.046525742409286495, 0.17045750908680432, 1729716904639441527, 
1.4291832458586504, 0.05659502799012343, 0.12777338512452455, 1729716904679621771, 
1.4347547711653459, 0.0676283190741493, 0.12959038999925007, 1729716904730076722, 
1.440503081458934, 0.07577867932605453, 0.14294116976563992, 1729716904779245276, 
1.4462972124415567, 0.07734751284356481, 0.14332355407796446, 1729716904829571153, 
1.452174623952769, 0.07767522803869675, 0.14489206631196108, 1729716904879424744, 
1.4623532935154693, 0.06996484332861687, 0.23328960400558255, 1729716904990061150, 
1.4672750861182484, 0.04889573357103716, 0.29305086598504093, 1729716905080061924, 
1.4689338997355808, 0.02375846323316942, 0.27856667608054536, 1729716905180055056, 
1.4671827341796764, -0.0003009667408666201, 0.2937128254748287, 1729716905280166419, 
1.460262162053365, -0.026818008393046964, 0.30778795305341516, 1729716905390083332, 
1.4514161624833917, -0.053751730563911304, 0.2917968369345531, 1729716905480079250, 
1.4382953271463803, -0.07647312883361414, 0.27558342980781325, 1729716905580142021, 
1.4217681431460578, -0.09879716337466897, 0.28752774785263135, 1729716905680145890, 
1.4000770991280196, -0.12089340835956884, 0.2980385126262453, 1729716905790021372, 
1.3782086818055934, -0.14679808551243434, 0.27983079072002837, 1729716905880022460, 
1.3513871345763777, -0.16948150472366527, 0.2629736756015592, 1729716905981058542, 
1.3231530513749803, -0.18450301407164124, 0.26890814957969883, 1729716906079078576, 
1.291164051220018, -0.19347389066302312, 0.2742018724944059, 1729716906188488438, 
1.263722044447465, -0.19711092239157169, 0.2600909502245872, 1729716906280281509, 
1.2335128976866012, -0.19956211449981068, 0.24319061351026935, 1729716906381068956, 
1.2000421480346708, -0.2027292743013592, 0.2579440560034118, 1729716906489579365, 
1.170273293979261, -0.20433224083987053, 0.24777591986845085, 1729716906587329546, 
1.1424028361705194, -0.2017259769534697, 0.22300447611713073, 1729716906680033986, 
1.1119724624918585, -0.2016207085311866, 0.2200114563818048, 1729716906780060085, 
1.081628550021242, -0.2052549154393605, 0.21953763501235643, 1729716906877459689, 
1.047947376678499, -0.20608235978110642, 0.22389935728120935, 1729716906987275277, 
1.0201123053758336, -0.20226001644086603, 0.21268424121813692, 1729716907080036159, 
0.9897489865667106, -0.20120285894795154, 0.1965082037292957, 1729716907180068442, 
0.9601126378062491, -0.20379593438358223, 0.19433555549426856, 1729716907276336423, 
0.9254656754409802, -0.20316788326795, 0.2023518660549218, 1729716907391194180, 
0.8979035701765247, -0.20396027295786578, 0.18900020316853286, 1729716907480038345, 
0.8672450160649768, -0.2055677082710895, 0.16940176630026577, 1729716907580074952, 
0.8339365175283256, -0.2032843920717106, 0.18178695691305896, 1729716907689866361, 
0.8032251997562385, -0.2036981223235259, 0.17497119453166526, 1729716907789670932, 
0.7759076047852863, -0.2031790358321949, 0.15307977686534513, 1729716907880179721, 
0.7451343828686197, -0.20323914570503532, 0.14755684770774447, 1729716907980126894, 
0.715793519519398, -0.20627734664796873, 0.14487972321222772, 1729716908074489570, 
0.6806149714261234, -0.20501871609663117, 0.1499339224019345, 1729716908190163206, 
0.652954185891635, -0.2039519054717396, 0.14042110783048475, 1729716908280047780, 
0.6222434758071728, -0.20491400149222194, 0.12381450765659553, 1729716908380080950, 
0.5920255273127306, -0.20233023058172317, 0.12495741336549171, 1729716908480812339, 
0.5581677823499971, -0.20372550300355596, 0.12379400808257413, 1729716908589612837, 
0.5307382610253256, -0.20484248607722488, 0.11162875214895567, 1729716908680038924, 
0.49983165721528916, -0.20408664955774825, 0.10087012327354943, 1729716908780085040, 
0.46925103848315924, -0.20451772232733756, 0.10020421497822604, 1729716908880471278, 
0.4356810356383681, -0.20361693832653702, 0.09833948997125747, 1729716908990097915, 
0.40818874958652884, -0.20392430387997787, 0.08736741286927066, 1729716909080073808, 
0.37785643764640564, -0.20294242120904346, 0.07737256106449623, 1729716909180089485, 
0.34718112011309027, -0.20398764942052527, 0.07531765368418594, 1729716909279462897, 
0.31347769055922015, -0.20524619121349977, 0.07239775872363508, 1729716909389227749, 
0.28600481708476216, -0.20204170569733826, 0.06362357830695907, 1729716909481087560, 
0.2552715293998117, -0.20371014457903477, 0.05423303190034455, 1729716909579573847, 
0.2217876986715866, -0.20571059214956186, 0.05296739274526823, 1729716909689329816, 
0.19757992165044824, -0.20265441744828075, 0.042654997314942704, 1729716909769253014, 
0.16384782181906796, -0.20196809995350318, 0.03717887030059566, 1729716909880574085, 
0.13351349971184875, -0.20302763624834963, 0.03471703829099157, 1729716909979684285, 
0.10309246693318186, -0.20364895677808068, 0.02654881286560701, 1729716910079464546, 
0.074547385202524, -0.18777097062700995, 0.021805096899600647, 1729716910189919175, 
0.054442735011415055, -0.1609805206522713, 0.015472488031432387, 1729716910279468625, 
0.03597225851383729, -0.13641033933784533, 0.010422326717193243, 1729716910379459241, 
0.01883177820830191, -0.11339930978719653, 0.007655865223893514, 1729716910489704546, 
