odom_x, odom_y, odom_th, timestamp, 
-1.0652998753357679e-05, 1.2115395293221809e-05, -0.00012063967486715334, 1732748618802319075, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324874096724155, 1732748618842860351, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324879917514916, 1732748618912196843, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324884283107987, 1732748618962169356, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324888648701059, 1732748619002146231, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324893014294129, 1732748619053317211, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.000113248973798872, 1732748619102177669, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.0001132490174548027, 1732748619152158921, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.0001132490611107334, 1732748619202168671, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324910476666412, 1732748619242903365, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324920663050243, 1732748619362190564, 
-1.0000386282627005e-05, 1.1373110282875132e-05, -0.00011324929394236384, 1732748619453201838, 
-1.8231319700134918e-05, 2.0735828002216294e-05, -0.00020647085600697965, 1732748619552431571, 
-1.8231319700134918e-05, 2.0735828002216294e-05, -0.00020647085600697965, 1732748619642897406, 
-1.8231319700134918e-05, 2.0735828002216294e-05, -0.00020647085600697965, 1732748619762347146, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623249816352802, 1732748619852452390, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623258547538845, 1732748619951944602, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623268733922564, 1732748620062109539, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623277465108608, 1732748620162252068, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.0002062328183070163, 1732748620202322981, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623294927480694, 1732748620352414673, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623303658666737, 1732748620443819895, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623313845050454, 1732748620562733966, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623322576236497, 1732748620652741787, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.0002062333130742254, 1732748620751969953, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623340038608583, 1732748620843986395, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623344404201605, 1732748620892472388, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623358956178343, 1732748621052139825, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623367687364386, 1732748621152192998, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.0002062337641855043, 1732748621244875845, 
-1.8210270354757085e-05, 2.0711881006718613e-05, -0.00020623386604934146, 1732748621362218628, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.0002055187087218482, 1732748621455215843, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.0002055187577314893, 1732748621547188216, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551878132614698, 1732748621646331564, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551881634848997, 1732748621759209397, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551876205512925, 1732748621856163996, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551868275152125, 1732748621948194672, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.0002055186189466659, 1732748622046983518, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.0002055187715492967, 1732748622157308371, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622252217162, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622302156591, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622442796772, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622563222663, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622652183514, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622752198209, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622843361295, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748622964424402, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748623052228451, 
-1.8147120499634184e-05, 2.0640041839214973e-05, -0.00020551880718025058, 1732748623152208681, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528036648745203, 1732748623242835901, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528036936095785, 1732748623357231519, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528033379237003, 1732748623452217788, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528025138144814, 1732748623552231922, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528029645470588, 1732748623663012240, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528025227969498, 1732748623758232818, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052801974223754, 1732748623852244652, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052802981418308, 1732748623953355090, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528028357538907, 1732748624062486834, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528024456281687, 1732748624159239069, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052802315743162, 1732748624252241006, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528022050672636, 1732748624353213809, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052801862269814, 1732748624442287813, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052801037178869, 1732748624559339928, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528010964433852, 1732748624652248873, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052800891322328, 1732748624754222072, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052800413038516, 1732748624842170581, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020528006129500064, 1732748624960250263, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527998557244424, 1732748625052202436, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.000205279836810474, 1732748625150257628, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527974603474589, 1732748625262632044, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527977796912111, 1732748625360356969, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052798145350925, 1732748625402198357, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527983013731742, 1732748625663535127, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527980678610496, 1732748625692291400, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527969684280178, 1732748625852283835, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052797938574004, 1732748625951247141, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.00020527978995711683, 1732748626042043758, 
-1.812607115425635e-05, 2.0616094843717292e-05, -0.0002052796741203892, 1732748626161388515, 
-1.8883862139773555e-05, 2.1478172129718587e-05, -0.00021386265518519182, 1732748626253323704, 
0.002268626354634762, 6.457202835008502e-05, 0.015565649135941136, 1732748626351290921, 
0.010618200525641441, 0.0004394060524646193, 0.058438035565335056, 1732748626444384654, 
0.022430408746004105, 0.00154079997446388, 0.11699271813208303, 1732748626562269203, 
0.030697312206029892, 0.0027560507878661156, 0.16741647542284552, 1732748626653381953, 
0.04008529335260391, 0.004480960313230753, 0.21532135470191158, 1732748626752416423, 
0.04826277866959572, 0.006441488862037659, 0.2594204786350837, 1732748626843301742, 
0.059078823775053024, 0.009689833968877792, 0.3214374453065255, 1732748626962668479, 
0.0672176405787468, 0.012449451722204685, 0.3649820383536367, 1732748627053397283, 
0.07613807916641235, 0.01583591289818287, 0.4167538829996637, 1732748627152261262, 
0.084263876080513, 0.019357580691576004, 0.4598297346688483, 1732748627243850450, 
0.09471816569566727, 0.02507767640054226, 0.5194763643501964, 1732748627362305897, 
0.1019461378455162, 0.02921220473945141, 0.5649289482937501, 1732748627453292250, 
0.10966353863477707, 0.03439195454120636, 0.6141608808250487, 1732748627552265195, 
0.11676813662052155, 0.03944854810833931, 0.6599776154991979, 1732748627643530863, 
0.12049318850040436, 0.04238741472363472, 0.6854343282393023, 1732748627692409864, 
0.13205738365650177, 0.05243989825248718, 0.7645225527639933, 1732748627853272690, 
0.13868266344070435, 0.058835841715335846, 0.8155786603063189, 1732748627952391963, 
0.14432157576084137, 0.06504875421524048, 0.8585263495746005, 1732748628043898526, 
0.15173597633838654, 0.07374825328588486, 0.9136135577601268, 1732748628163311468, 
0.15704011917114258, 0.08065611869096756, 0.960705439099976, 1732748628254453133, 
0.162571519613266, 0.08869995176792145, 1.009708924841869, 1732748628352558756, 
0.16521942615509033, 0.09281044453382492, 1.034635105892367, 1732748628403524372, 
0.17259716987609863, 0.1059170663356781, 1.1079274196307694, 1732748628563662432, 
0.17639170587062836, 0.11368311196565628, 1.1469381875403073, 1732748628652858898, 
0.18024806678295135, 0.12235955893993378, 1.1984393561070021, 1732748628752305608, 
0.1834660768508911, 0.1305437535047531, 1.2419793342487875, 1732748628843158766, 
0.18711064755916595, 0.14170236885547638, 1.2953991878475128, 1732748628963506298, 
0.18949978053569794, 0.14999428391456604, 1.3353025515921801, 1732748629052555788, 
0.1906462162733078, 0.15466336905956268, 1.3563330951760688, 1732748629102596494, 
