imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-2.356206637572382, -4.254087238179475e-05, -0.0759664733688188, 1731531997687085932, 
-2.355218181851506, 0.003244900050839069, -0.213976388135011, 1731531997714270066, 
-2.34313497183062, 0.04357221913920591, -0.13459547944833938, 1731531997744323584, 
-2.34313497183062, 0.040277366736286936, -0.07054049670896119, 1731531997744323584, 
-2.313363991666826, 0.09923660054598067, -0.2801284905942548, 1731531997864384930, 
-2.2691081859095146, 0.2467559530703515, -0.4827222818096365, 1731531997953426817, 
-2.2102464095077528, 0.34372527386357693, -0.40768391693239825, 1731531998044438282, 
-2.129556144396235, 0.465173471710932, -0.47019057126720876, 1731531998166861643, 
-2.129556144396235, 0.2689675503717259, -0.26400021178683275, 1731531998166861643, 
-2.027244218154955, 0.3410397541375998, -0.20508468025243873, 1731531998264732968, 
-1.9095943309674206, 0.7332060447627146, -0.3851046314564381, 1731531998357306537, 
-1.7795363368176007, 0.8256929377911811, -0.42336437900989704, 1731531998486918035, 
-1.656113832159937, 0.8449349960249456, -0.38820464643505653, 1731531998575185053, 
-1.5446870321660813, 0.7828310155050647, -0.2961021997601938, 1731531998665280777, 
-1.4474658998312244, 0.6954931077623749, -0.3259057714478398, 1731531998785525243, 
-1.3388161366269973, 0.6862363184636133, -0.30365920778669475, 1731531998875621144, 
-1.2286128679804154, 0.7295101061693635, -0.24260304112507616, 1731531998966802497, 
-1.13082662994547, 0.6932983556050912, -0.2591741814016159, 1731531999085861490, 
-1.0534478463196675, 0.5838834055358263, -0.23800862132809433, 1731531999176017098, 
-0.9860205983557557, 0.4826867719657139, -0.19054745109502502, 1731531999266173524, 
-0.9124006360748089, 0.47015736748286185, -0.20686579163991123, 1731531999386255885, 
-0.8465000361518726, 0.4650685406796103, -0.19447104212092348, 1731531999478716278, 
-0.7906726689362418, 0.4057598904618905, -0.14825737789081858, 1731531999560705518, 
-0.7422931747722143, 0.34735620459886096, -0.1653558258114872, 1731531999687194778, 
-0.6970863144196966, 0.3119545150551506, -0.16072875397100403, 1731531999776927484, 
-0.6543365085765496, 0.2931888873188826, -0.12543423649350077, 1731531999866924364, 
-0.6137617335809731, 0.27774860279574504, -0.1191083365383286, 1731531999958755195, 
-0.5740551682620003, 0.26760446771516416, -0.1353159547423324, 1731532000087290302, 
-0.5356148532135938, 0.2604896012245976, -0.12565701722300177, 1731532000177487994, 
-0.4999084047167104, 0.24715587848429976, -0.09675022097797013, 1731532000267617435, 
-0.46127445541175094, 0.2478013260061429, -0.10646491977406984, 1731532000390873381, 
-0.41959396648444747, 0.26771479410754306, -0.09345050293922803, 1731532000470656408, 
-0.3818356864805148, 0.26479589643745377, -0.08291144103856347, 1731532000587858820, 
-0.35002536790035377, 0.23189532861364567, -0.07974462582209682, 1731532000678422993, 
-0.32176040504062753, 0.20025093813295758, -0.06335294905474766, 1731532000768245092, 
