e, e_dot, e_int, stamp, 
-2.3561944901878236, 0.0, -0.2260326661934692, 1729715802813501955, 
-2.3561944901878236, 0.0, -0.22719889764311058, 1729715802861953650, 
-2.3561944901878236, 0.0, -0.22675006851086915, 1729715802909737673, 
-2.3561944901878236, 0.0, -0.22541155683249428, 1729715802957621286, 
-2.355589999662645, 0.004206962273129979, -0.22565619608510648, 1729715803005517328, 
-2.3198181040687222, 0.11066001631226642, -0.3748020722661387, 1729715803117528818, 
-2.293433355579741, 0.2854994461648501, -0.37430197784140534, 1729715803166649697, 
-2.2602477656495306, 0.4150783944251692, -0.21992179138327114, 1729715803213515644, 
-2.217739381257947, 0.5312015608217364, -0.2141358537463125, 1729715803261520125, 
-2.097998378212939, 0.652132154137112, -0.3503228867828377, 1729715803373334831, 
-1.9667979512502487, 0.8049237064437728, -0.4386100915297847, 1729715803470962671, 
-1.8228063744352938, 0.9495313921846512, -0.37940043884714314, 1729715803566656523, 
-1.6816399135950286, 0.9976756854491221, -0.34750357749928806, 1729715803661506300, 
-1.5442121639124156, 0.9737674445662657, -0.3210153025353767, 1729715803757409357, 
-1.380980299834073, 0.9625929801300991, -0.31956963837093777, 1729715803869612182, 
-1.2368402428805596, 0.9807648032271826, -0.29009867409115325, 1729715803966512957, 
-1.0967352265974295, 0.9874434162981757, -0.2376055987443525, 1729715804061510444, 
-0.9441325199815711, 0.9439900086984206, -0.22664445007138437, 1729715804173954667, 
-0.8186793023469476, 0.8910882037175618, -0.1980374437971859, 1729715804269274933, 
-0.6978036450857412, 0.8529389912957318, -0.15796276223918823, 1729715804366543998, 
-0.587218537302622, 0.8023663047558568, -0.13480546742796704, 1729715804461515327, 
-0.48665716548058713, 0.7373888932211164, -0.11276661036238586, 1729715804557492677, 
-0.3873126633917505, 0.644887340521759, -0.10130442224292296, 1729715804669505805, 
-0.30918108215914897, 0.5669001689586924, -0.08204026115418424, 1729715804765514140, 
-0.23885559245080934, 0.5154310038774237, -0.059867577816764744, 1729715804861522548, 
-0.17827436475891423, 0.4536083360105234, -0.046586646363474406, 1729715804957938503, 
-0.12054991868187814, 0.38168454556498954, -0.03730222227192938, 1729715805069651347, 
-0.07729856880789754, 0.3225310414389962, -0.02603286441400216, 1729715805165579684, 
-0.04250444820447008, 0.27046740344489684, -0.01541755050375191, 1729715805262087738, 
-0.012902057850260551, 0.2232217736678456, -0.008504933994645103, 1729715805357846649, 
0.01357042729331459, 0.18222869818799467, -0.0028894482868609093, 1729715805469285571, 
0.030854969635016438, 0.13897791378541782, 0.002183462610153395, 1729715805565641509, 
0.04439099916322542, 0.10616637173696092, 0.005733264780030779, 1729715805662941192, 
0.05484213239967106, 0.08276940958305436, 0.008369591993858672, 1729715805758655134, 
0.06262699780110159, 0.05977770092644997, 0.011152245407892065, 1729715805869642721, 
0.06464865421077359, 0.030387489619158128, 0.012575969255113716, 1729715805965817262, 
0.06607892874455867, 0.011984770251208069, 0.01237147639270325, 1729715806061592811, 
0.06687001932584558, 0.007707724298673501, 0.012670810628459497, 1729715806158190203, 
0.06421163026437426, -0.005237373144724332, 0.013657919398588103, 1729715806269412034, 
0.06233498582591723, -0.01440779215563657, 0.013432664637670219, 1729715806366538331, 
0.06045926585767303, -0.01302201942989068, 0.011976265661811468, 1729715806461538595, 
0.05834880457153613, -0.013901208392977241, 0.011539313845907192, 1729715806557646631, 
0.05256244041509062, -0.024323680700567035, 0.01196965609126301, 1729715806671078545, 
0.04641305809233831, -0.03870360642859202, 0.010902252737379653, 1729715806765540501, 
0.04193960938489516, -0.037225822899273016, 0.008948257781742894, 1729715806861581705, 
0.037668455283546454, -0.030353109039966113, 0.008068015943225077, 1729715806957603921, 
0.03508379457155941, -0.02245200177180771, 0.00799066987836815, 1729715807070594008, 
0.029717844968681018, -0.0264624523512344, 0.0071026143728013524, 1729715807165545986, 
0.025663161801875667, -0.0329137642194532, 0.005758640360855269, 1729715807261562438, 
0.022311343983638654, -0.02565823028675714, 0.00498483784777606, 1729715807358029717, 
0.019005785313597645, -0.0213751139999552, 0.004665823523228437, 1729715807470541383, 
0.016041512244551637, -0.02018989592368599, 0.003968279377881535, 1729715807565580625, 
0.013140731525869587, -0.020471271464397728, 0.003068226115752399, 1729715807661557254, 
0.013611919572662057, -0.008471945620492772, 0.0027670383349646045, 1729715807759558363, 
0.010574602823172352, -0.00748110697635563, 0.0026061506083781033, 1729715807871014179, 
0.008709723050230433, -0.015659643644419765, 0.0022587353058662793, 1729715807965545576, 
0.007537149625400197, -0.010647101310366535, 0.0017034883681349023, 1729715808061550494, 
0.007469124635341551, -0.004304959447901334, 0.001525867582710182, 1729715808158563086, 
0.007149544927807838, -0.001350261755716868, 0.0014210835555829027, 1729715808253971755, 
0.004599093692469136, -0.0087243551404666, 0.0013270217661486648, 1729715808365718583, 
0.0041957298000192544, -0.00901052882817473, 0.001103354482738604, 1729715808461572543, 
0.004040111961002513, -0.001935915751336471, 0.0008263007031649781, 1729715808558855675, 
0.0011575953504499026, -0.009136006743796698, 0.00065432270996976, 1729715808670544840, 
-0.002917796901533709, -0.02260598063383153, 0.00015860594382974968, 1729715808767555907, 
-0.012799853113965032, -0.0490443187689116, -0.0009270649565689783, 1729715808861560254, 
-0.038053278847300476, -0.12162929902330755, -0.0034273762661829873, 1729715808958776870, 
