e, e_dot, e_int, stamp, 
-0.5286546047011567, -0.573772355406427, -0.08401604948350004, 1732749180012634189, 
-0.5259849625549797, -0.5030724102762144, -0.09531352044855011, 1732749180113635255, 
-0.46875559574927117, 0.19966336317295164, -0.10155967753369384, 1732749180203290461, 
-0.3813237806140898, 0.4822039398029665, -0.09173762259455605, 1732749180362714428, 
-0.37667729567411723, 0.3069276669171798, -0.08178377813583187, 1732749180412732488, 
-0.41259751961313373, -0.10424579666347984, -0.07803990639342272, 1732749180462640106, 
-0.3311918353611162, 0.15161820104333681, -0.07469777670989114, 1732749180673030625, 
-0.3084422970199405, 0.34718407531064405, -0.0701487767996127, 1732749180702819906, 
-0.2595921793059337, 0.2386655201839416, -0.05994842077913269, 1732749180765605359, 
-0.17358209722575846, 0.4495339993139402, -0.04944110490344218, 1732749180908627438, 
-0.13997653758669193, 0.3987188057308059, -0.03821005427455894, 1732749181048893709, 
-0.1258920967836642, 0.1589666681403142, -0.02929671543974097, 1732749181116220234, 
-0.09335987115229971, 0.15538888811464072, -0.023948567034843722, 1732749181208624280, 
-0.03818019105470827, 0.29237301909651975, -0.01716214393271148, 1732749181357664061, 
-0.029234768902360986, 0.21375034083312908, -0.01071832207395793, 1732749181407144956, 
-0.004506681847564309, 0.11224503069047986, -0.004794776120308904, 1732749181517665109, 
0.002252821278073247, 0.10495863393478078, -0.0020992419647901366, 1732749181567622377, 
0.0056946988142835275, 0.03400460220615945, 0.0002293892163194977, 1732749181708683929, 
0.012137412950190996, 0.03294863890705916, 0.0013389955361698513, 1732749181848481536, 
0.020634384333129696, 0.04979895172948723, 0.0025644330731736144, 1732749181967656317, 
0.023806568949108264, 0.03889718666305756, 0.0037718910821619303, 1732749182007625595, 
0.02769868984447499, 0.02354768503781764, 0.0048093095417808636, 1732749182114635975, 
0.02566227741431748, 0.0061856948840307195, 0.005144502413860049, 1732749182252817040, 
0.024246561041037507, -0.011507096011458273, 0.005173835219988665, 1732749182363764807, 
0.022777575043906872, -0.00961567456803536, 0.00484576089995079, 1732749182412665631, 
0.022111510851939742, -0.007116833963659215, 0.004609043129125608, 1732749182552734329, 
0.021431506411171197, -0.0044868954424522505, 0.004421372820467854, 1732749182652696751, 
0.01919016086945169, -0.009737833274960176, 0.004182211875504175, 1732749182712659878, 
0.01573413514368227, -0.01899123755829642, 0.0037570534949536772, 1732749182812659128, 
0.011906415221552558, -0.02427915215966377, 0.003122047415645768, 1732749182908821966, 
0.0070369773126510715, -0.02899052610343733, 0.0023118351785257267, 1732749183051942037, 
0.0039861562628972225, -0.026400863195517783, 0.0015286365864733901, 1732749183112659479, 
0.0011708329276154394, -0.01955381461678544, 0.0008129311002109155, 1732749183162646667, 
0.0010309342633594287, -0.009850739998459312, 0.0004125282302581394, 1732749183212635330, 
-0.004655949135540682, -0.01942260687718707, -0.00016361212963772093, 1732749183402070304, 
-0.004382337164547723, -0.01804423809302384, -0.0005338234691152651, 1732749183563702244, 
-0.005578557048016575, -0.0030753597082529747, -0.0009744562232069986, 1732749183612638016, 
-0.0053880936503931665, -0.0033525216194848126, -0.0010232658575304975, 1732749183709789024, 
-0.0028988175307527175, 0.00893246505754619, -0.0009243645486108306, 1732749183802650554, 
-0.0035886444736233925, 0.005998163922565913, -0.0007917037103179517, 1732749183913024656, 
-0.0034072128574321736, -0.0016946510889315203, -0.0006596449907872189, 1732749184012904728, 
-0.0047299241912436285, -0.003804265725400787, -0.0007817187681532796, 1732749184153815713, 
-0.005017977802060591, -0.005369216482094726, -0.0008770076567157595, 1732749184203472806, 
-0.0015820750926313076, 0.010492830328707736, -0.0007553318057290352, 1732749184362659810, 
-0.0020183746774535827, 0.009998677082023363, -0.0005745618381430321, 1732749184412651355, 
-0.0003315021639164195, 0.004168576429049627, -0.00026213012893342065, 1732749184460655609, 
-0.002253185773906985, -0.0007827036548446742, -0.0003068708410184658, 1732749184602319052, 
-0.002025495555883494, -0.005646644639890249, -0.00030734556624712655, 1732749184699956554, 
-0.002430988295916703, -0.0005926750733657263, -0.0004473113083804788, 1732749184762908053, 
-0.0020604305793503475, -0.0001164500782228443, -0.000434460962076703, 1732749184911757204, 
-0.00209530779666256, 0.0011189349975138096, -0.000439115111461974, 1732749185002376470, 
-0.002167658962929142, -0.0003574279452626487, -0.0004215598225961366, 1732749185053942151, 
-0.002375593055400693, -0.0009342841957937775, -0.00044257065433282635, 1732749185213754193, 
-0.003295854469556825, -0.0037606516887589425, -0.000522607099192444, 1732749185310011352, 
-0.0038479147968325522, -0.004907739138106197, -0.0006346241547860046, 1732749185404519741, 
-0.005109788354952682, -0.006046446284652858, -0.0008169038414228039, 1732749185501470360, 
-0.004427970409155435, -0.0019335187077429428, -0.0008923782373960446, 1732749185564798014, 
-0.004163748324093386, 0.003153466769530988, -0.0009134338058801002, 1732749185615816984, 
-0.004439626123573959, -3.8852381395078815e-05, -0.0008687563237881853, 1732749185661736939, 
-0.007220233880455673, -0.01018828518787429, -0.0010549072218748678, 1732749185913941007, 
-0.006770312794074362, -0.007768955568334679, -0.0012286781865402663, 1732749186012858874, 
-0.006346830595369002, 0.002911344283622238, -0.0013558251513266025, 1732749186112692560, 
-0.0056346555812224475, 0.0037855240428397163, -0.0012501199313777207, 1732749186203389549, 
-0.00290031245233191, 0.01148839381012364, -0.0009921199085948906, 1732749186362814284, 
-0.0020668026758551283, 0.011892843017891064, -0.0007067847139606324, 1732749186412705605, 
-0.0027803394757137667, 0.0003999099220604781, -0.000516496973593387, 1732749186513678718, 
-0.0022227196605582034, -0.0005197232823435834, -0.0004713241208084732, 1732749186622585142, 
-0.003209196258344149, -0.0014295226087679413, -0.000547483692974408, 1732749186763710226, 
-0.0018403216470613826, 0.0012746600449894026, -0.00048481583773091566, 1732749186812033990, 
-0.001131498441344858, 0.006925659389997636, -0.000412067756450026, 1732749186913681034, 
1.8955067517589796e-05, 0.0061975890485965746, -0.00019685766805924338, 1732749186953712189, 
-0.004788111834254871, -0.012188711309700043, -0.0003933770138721426, 1732749187113799512, 
-0.0017543148988394819, -0.005910899887856906, -0.00043489811103845086, 1732749187263689468, 
-0.0011874675702040483, 0.012002147546836076, -0.0005153262868865601, 1732749187313733523, 
-0.0040934267724802575, -0.007797039578802585, -0.0004690139494349192, 1732749187404235610, 
