odom_x, odom_y, odom_th, timestamp, 
3.780667781829834, 0.5487458109855652, -1.082788070720435, 1732745553065966813, 
3.780667781829834, 0.5487458109855652, -1.0827880971903725, 1732745553115975012, 
3.780667781829834, 0.5487458109855652, -1.0827871579590187, 1732745553281362592, 
3.780667781829834, 0.5487458109855652, -1.0827867463365224, 1732745553331949527, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553370969104, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553421116435, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553470893589, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553520914418, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553571679043, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553630651457, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553680964978, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553731945017, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553820919397, 
3.780667781829834, 0.5487458109855652, -1.0827864622570547, 1732745553920921239, 
3.780667781829834, 0.5487459301948547, -1.0827873275419972, 1732745554030193847, 
3.780667781829834, 0.54874587059021, -1.0827869490853987, 1732745554125971108, 
3.780667781829834, 0.5487458109855652, -1.0827864743787319, 1732745554220951526, 
3.780667781829834, 0.5487458109855652, -1.0827865324140455, 1732745554320932703, 
3.780667781829834, 0.5487457513809204, -1.0827864767436781, 1732745554430693958, 
3.780667781829834, 0.5487457513809204, -1.0827864784883223, 1732745554526969861, 
3.780667781829834, 0.5487457513809204, -1.082786488978278, 1732745554620975988, 
3.780667781829834, 0.5487457513809204, -1.082786488978278, 1732745554670363648, 
3.780667781829834, 0.5487457513809204, -1.0827863902313952, 1732745554810384228, 
3.780667781829834, 0.5487457513809204, -1.0827862963401413, 1732745554926322747, 
3.780667781829834, 0.5487457513809204, -1.0827864196259644, 1732745555020224313, 
3.780667781829834, 0.5487457513809204, -1.0827865215709418, 1732745555121267211, 
3.780667781829834, 0.5487456917762756, -1.0827864641204206, 1732745555210325244, 
3.780667781829834, 0.5487456917762756, -1.082785687370158, 1732745555328334080, 
3.780667781829834, 0.5487456917762756, -1.0827856036071832, 1732745555420990046, 
3.780667781829834, 0.5487456321716309, -1.082785415271512, 1732745555521363355, 
3.780667781829834, 0.5487456321716309, -1.082785494772715, 1732745555631078067, 
3.780667781829834, 0.5487456321716309, -1.0827851720526283, 1732745555727155511, 
3.780667781829834, 0.5487456917762756, -1.082785712338802, 1732745555820956414, 
3.780667781829834, 0.5487456321716309, -1.0827855705777079, 1732745555916944471, 
3.780667781829834, 0.5487456321716309, -1.082785761622776, 1732745556010650862, 
3.780667781829834, 0.5487455725669861, -1.082785346697704, 1732745556128971536, 
3.780667781829834, 0.5487455725669861, -1.0827852529210165, 1732745556220958128, 
3.780667781829834, 0.5487456321716309, -1.0827855759854708, 1732745556318976942, 
3.780667781829834, 0.5487456321716309, -1.0827854814151214, 1732745556430222185, 
3.780667781829834, 0.5487458109855652, -1.082786476004218, 1732745556528997531, 
3.780667781829834, 0.5487458109855652, -1.0827867687291013, 1732745556621010026, 
3.780667781829834, 0.54874587059021, -1.0827867982202064, 1732745556719027588, 
3.780667781829834, 0.5487459301948547, -1.0827870276846847, 1732745556831990494, 
3.780667781829834, 0.5487459897994995, -1.082787420276706, 1732745556928999164, 
3.780667781829834, 0.5487460494041443, -1.082787670865976, 1732745557021952788, 
3.780667781829834, 0.5487460494041443, -1.0827877343647414, 1732745557119988246, 
3.780667781829834, 0.5487460494041443, -1.0827877925529372, 1732745557211255846, 
3.780667781829834, 0.5487460494041443, -1.0827874059619071, 1732745557280101516, 
3.780667781829834, 0.5487460494041443, -1.0827876310563669, 1732745557422008159, 
3.780667781829834, 0.5487460494041443, -1.0827872537486471, 1732745557521046830, 
3.780667781829834, 0.5487460494041443, -1.082787512555529, 1732745557630557022, 
3.780667781829834, 0.5487460494041443, -1.0827875083576541, 1732745557710899590, 
3.780667781829834, 0.5487460494041443, -1.0827875021883044, 1732745557770985876, 
3.780667781829834, 0.5487459897994995, -1.0827875690542246, 1732745557920398726, 
3.780667781829834, 0.5487459897994995, -1.0827871419740613, 1732745558030695830, 
3.780667781829834, 0.5487459897994995, -1.0827878478381832, 1732745558130189150, 
3.780667781829834, 0.5487459897994995, -1.0827877446837095, 1732745558222083701, 
3.780667781829834, 0.5487459301948547, -1.082787311481335, 1732745558320379951, 
3.780667781829834, 0.5487459301948547, -1.0827876152131617, 1732745558410700609, 
3.780667781829834, 0.5487459301948547, -1.0827875122960473, 1732745558531007382, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745558622011266, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745558721084480, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745558830751494, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745558930367241, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745559022023904, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745559121056546, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745559230431027, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745559331030025, 
3.780667781829834, 0.54874587059021, -1.082787252858971, 1732745559421002779, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745559521129520, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745559630428910, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745559731132961, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745559821139502, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745559920969966, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560030508862, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560130336019, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560220361676, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560321008436, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560411637940, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560530190803, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560620420126, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560720454204, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560811645556, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745560930659010, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745561020743569, 
3.780667781829834, 0.5487458109855652, -1.0827871043425288, 1732745561120254789, 
3.780667781829834, 0.54874587059021, -1.0827872117653585, 1732745561217122649, 
3.780667781829834, 0.54874587059021, -1.0827872117627488, 1732745561331112296, 
3.780667781829834, 0.54874587059021, -1.0827872117627488, 1732745561420192191, 
3.780667781829834, 0.54874587059021, -1.0827872117627488, 1732745561520236780, 
3.780667781829834, 0.54874587059021, -1.0827872117627488, 1732745561611089583, 
3.780667781829834, 0.54874587059021, -1.0827872117627488, 1732745561727040387, 
3.780667781829834, 0.54874587059021, -1.0827873732381204, 1732745561825025227, 
3.780667781829834, 0.54874587059021, -1.082787376755196, 1732745561916009812, 
3.780667781829834, 0.5487459301948547, -1.082787573824343, 1732745562015924815, 
3.780667781829834, 0.5487459301948547, -1.0827875143935788, 1732745562126039918, 
3.780667781829834, 0.5487459301948547, -1.0827871845360515, 1732745562226021585, 
3.780667781829834, 0.5487459301948547, -1.0827875429035216, 1732745562316032076, 
3.780667781829834, 0.5487459301948547, -1.0827878434618798, 1732745562425463943, 
3.780667781829834, 0.5487459301948547, -1.082787697569408, 1732745562526035309, 
3.780667781829834, 0.54874587059021, -1.0827873480528127, 1732745562626018913, 
3.780667781829834, 0.54874587059021, -1.0827874611793762, 1732745562716054845, 
3.780667781829834, 0.54874587059021, -1.0827873510609358, 1732745562826394307, 
3.780667781829834, 0.5487458109855652, -1.0827867451558633, 1732745562926241509, 
3.780667781829834, 0.5487457513809204, -1.0827865517324617, 1732745563021069748, 
3.780667781829834, 0.5487457513809204, -1.082786396448853, 1732745563121112500, 
3.780667781829834, 0.5487457513809204, -1.082786424753402, 1732745563230240645, 
3.780667781829834, 0.5487456917762756, -1.0827860186112395, 1732745563327045198, 
3.780667781829834, 0.5487456917762756, -1.0827859264531006, 1732745563421074559, 
3.780667781829834, 0.5487456917762756, -1.0827858927641003, 1732745563521154894, 
3.780667781829834, 0.5487456917762756, -1.082785869376758, 1732745563611017498, 
3.780667781829834, 0.5487457513809204, -1.0827859735919696, 1732745563727075297, 
3.780667781829834, 0.5487457513809204, -1.082785848573908, 1732745563820281654, 
3.780667781829834, 0.5487457513809204, -1.082785848573908, 1732745563871107337, 
3.780667781829834, 0.54874587059021, -1.0827864286463416, 1732745564171233328, 
3.780667781829834, 0.54874587059021, -1.08278646560511, 1732745564221127986, 
3.780667781829834, 0.5487459301948547, -1.0827866455662687, 1732745564321787315, 
3.780667781829834, 0.5487459897994995, -1.0827873589354013, 1732745564410217624, 
3.780667781829834, 0.5487461090087891, -1.082787966552368, 1732745564528230689, 
3.780667781829834, 0.5487461686134338, -1.0827882581159738, 1732745564621101720, 
3.780667781829834, 0.5487462282180786, -1.0827886790042653, 1732745564718189324, 
3.7807273864746094, 0.5488971471786499, -1.0842101385639349, 1732745564830919399, 
3.7807722091674805, 0.5472303628921509, -1.1442727161027362, 1732745564928998637, 
3.7814266681671143, 0.544661819934845, -1.2649364464122186, 1732745565020163142, 
3.7823092937469482, 0.5406844019889832, -1.4463949647082455, 1732745565118526188, 
3.7828550338745117, 0.5364075899124146, -1.6747571443727127, 1732745565231245974, 
3.7826390266418457, 0.5330157279968262, -1.8623212107712381, 1732745565329084829, 
3.7815051078796387, 0.5307087898254395, -2.0362539197983853, 1732745565420262917, 
3.7797811031341553, 0.5279451012611389, -2.224840186164134, 1732745565519071589, 
3.777982473373413, 0.5252469778060913, -2.401889801610324, 1732745565611255134, 
3.7739107608795166, 0.5221535563468933, -2.630893693824539, 1732745565729185790, 
3.7701327800750732, 0.5205795168876648, -2.807840644471571, 1732745565821067433, 
3.7645890712738037, 0.5191823840141296, -3.0003485854993057, 1732745565919180289, 
3.755178213119507, 0.5186427235603333, 3.0681793709937026, 1732745566032642378, 
3.746157646179199, 0.5203811526298523, 2.892585727542792, 1732745566130118474, 
3.7380166053771973, 0.5228385925292969, 2.74689933617407, 1732745566223101189, 
3.7290725708007812, 0.5277725458145142, 2.6207990951012743, 1732745566320177421, 
3.721055269241333, 0.532921552658081, 2.5007167816362257, 1732745566432182264, 
3.713531732559204, 0.5388861894607544, 2.4213673312065773, 1732745566530521398, 
3.707874298095703, 0.5441475510597229, 2.352243497665678, 1732745566621531383, 
3.7046959400177, 0.5471338033676147, 2.3233981890366455, 1732745566670169244, 
3.6951305866241455, 0.5573461651802063, 2.259921327104454, 1732745566811744510, 
3.6874687671661377, 0.5664750933647156, 2.2328197772003326, 1732745566931414964, 
3.682328939437866, 0.5734066367149353, 2.2263120155381246, 1732745567022109063, 
3.6763453483581543, 0.5812299251556396, 2.22467293788603, 1732745567120176060, 
3.6707968711853027, 0.5882395505905151, 2.224774328716515, 1732745567211177810, 
3.6636011600494385, 0.5977514982223511, 2.238146066463254, 1732745567332099290, 
3.6579837799072266, 0.6047492623329163, 2.2451396375466914, 1732745567421194197, 
3.6516265869140625, 0.6125650405883789, 2.254549066999847, 1732745567521305285, 
3.6459290981292725, 0.6191473603248596, 2.2689705748831477, 1732745567611190124, 
3.638216972351074, 0.628230094909668, 2.2818990831696584, 1732745567732113241, 
3.63219952583313, 0.6349613666534424, 2.2871429329600086, 1732745567822094369, 
3.625661611557007, 0.642037570476532, 2.2927441958688943, 1732745567920206372, 
3.61984920501709, 0.6486778855323792, 2.3018960769411625, 1732745568011166276, 
3.6119225025177, 0.6575409770011902, 2.3103164888824885, 1732745568131369479, 
3.6058318614959717, 0.6641319394111633, 2.313330793229395, 1732745568223098013, 
3.5992369651794434, 0.671317458152771, 2.313330793229395, 1732745568320506818, 
3.5919675827026367, 0.6796557307243347, 2.3126887412710926, 1732745568430359160, 
3.58522891998291, 0.687059760093689, 2.3126887412710926, 1732745568531443480, 
3.5791447162628174, 0.6938289999961853, 2.3126887412710926, 1732745568620526735, 
3.572535514831543, 0.7009855508804321, 2.3118777223512885, 1732745568720245446, 
3.566411256790161, 0.7073662281036377, 2.312935551319956, 1732745568811672519, 
3.558356761932373, 0.716303288936615, 2.3153071253917834, 1732745568931404354, 
3.5522332191467285, 0.7227628827095032, 2.3153071253917834, 1732745569020666184, 
3.5456418991088867, 0.7300704717636108, 2.315835927344734, 1732745569121104164, 
3.539536952972412, 0.7366717457771301, 2.3162960969140918, 1732745569211698948, 
3.5313961505889893, 0.7454753518104553, 2.3173133490358415, 1732745569331294804, 
3.5253608226776123, 0.7521359324455261, 2.317368833977037, 1732745569421424900, 
3.518495798110962, 0.7600768208503723, 2.2812608549836084, 1732745569521545691, 
3.5117571353912354, 0.767714262008667, 2.2338707556812474, 1732745569631978029, 
3.5058672428131104, 0.7755881547927856, 2.2133001937202637, 1732745569732082098, 
3.500483512878418, 0.7828287482261658, 2.193835928145529, 1732745569821237028, 
3.494596481323242, 0.7908840179443359, 2.1677787775461628, 1732745569922139217, 
3.491908311843872, 0.7950454354286194, 2.154444278030112, 1732745569971175129, 
3.4834001064300537, 0.8083300590515137, 2.10789489360647, 1732745570131396816, 
3.4790186882019043, 0.8160704970359802, 2.080964502372405, 1732745570221153596, 
3.474170446395874, 0.8248551487922668, 2.0407451462712793, 1732745570321215203, 
3.4700124263763428, 0.8328873515129089, 2.005840609879137, 1732745570419891922, 
3.465456008911133, 0.8434507250785828, 1.9652498224478192, 1732745570531150903, 
3.4622268676757812, 0.8516656756401062, 1.9333146466409417, 1732745570621148413, 
3.4588284492492676, 0.8608882427215576, 1.8996199536679914, 1732745570721354767, 
3.4560890197753906, 0.8692323565483093, 1.8694568008672476, 1732745570811396117, 
3.4529340267181396, 0.8803244829177856, 1.8149832857451942, 1732745570926213631, 
3.4505646228790283, 0.8898046612739563, 1.7710181020336546, 1732745571025153808, 
3.448885440826416, 0.898481011390686, 1.7423140856699555, 1732745571116235029, 
3.447165012359619, 0.909641683101654, 1.707498420939612, 1732745571231268522, 
3.445997476577759, 0.9196249842643738, 1.6833006275022535, 1732745571331160613, 
3.4444751739501953, 0.9285082221031189, 1.7135902180429303, 1732745571422133308, 
3.4428651332855225, 0.9377197623252869, 1.7648765861272107, 1732745571522089415, 
3.4408836364746094, 0.9487057328224182, 1.78878082687205, 1732745571631948479, 
3.438556671142578, 0.9582657217979431, 1.821350490240576, 1732745571732286780, 
3.4362215995788574, 0.96718829870224, 1.8481926594092621, 1732745571822135480, 
3.433551788330078, 0.9767804741859436, 1.8615464981349754, 1732745571922099218, 
3.430065155029297, 0.9871996641159058, 1.8818015895809974, 1732745572031344365, 
3.426936149597168, 0.9968070983886719, 1.8975882651678955, 1732745572132172654, 
3.424370050430298, 1.0052841901779175, 1.8993451204085006, 1732745572221172531, 
3.4225234985351562, 1.0097548961639404, 1.8984245222506702, 1732745572272105184, 
3.4169387817382812, 1.0249484777450562, 1.9516138272513768, 1732745572431758265, 
3.413356065750122, 1.033658504486084, 1.9910240253456908, 1732745572526339925, 
3.4093382358551025, 1.0423669815063477, 2.029071785043967, 1732745572621164673, 
3.405142307281494, 1.0511997938156128, 2.05309160811453, 1732745572721499399, 
3.399712085723877, 1.060976505279541, 2.0809645895861673, 1732745572831908837, 
3.394707441329956, 1.069309115409851, 2.125888366042413, 1732745572927225252, 
3.3899667263031006, 1.0767920017242432, 2.1698718140726303, 1732745573021347200, 
3.38435697555542, 1.0851852893829346, 2.1979090920567415, 1732745573122216779, 
3.3790481090545654, 1.0924856662750244, 2.2161869792894757, 1732745573211998808, 
3.3728389739990234, 1.1003319025039673, 2.233949607957435, 1732745573312081011, 
3.366074323654175, 1.1090377569198608, 2.2575752857743607, 1732745573421208782, 
3.359668254852295, 1.1170189380645752, 2.2858361243121315, 1732745573522486213, 
3.3525590896606445, 1.124930739402771, 2.313937433427642, 1732745573631506202, 
