odom_x, odom_y, odom_th, timestamp, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.0190321670172963e-10, 1732745464775298879, 
-1.0051827302959282e-05, 9.749406672199257e-06, -2.9745605068425084e-10, 1732745464826060248, 
-1.0051827302959282e-05, 9.749406672199257e-06, -2.91453591386679e-10, 1732745464873963340, 
-1.0051827302959282e-05, 9.749406672199257e-06, -2.8937847325094817e-10, 1732745464923941362, 
-1.0051827302959282e-05, 9.749406672199257e-06, -2.96522662468535e-10, 1732745464965197530, 
-1.0051827302959282e-05, 9.749406672199257e-06, -2.9976955215588316e-10, 1732745465015311734, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.0042863673445943e-10, 1732745465065427077, 
-1.0051827302959282e-05, 9.749406672199257e-06, -2.9993436183359875e-10, 1732745465126446774, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.0627731735973725e-10, 1732745465175785150, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.1139231425121824e-10, 1732745465227133742, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.1120042575284794e-10, 1732745465274017648, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.106207479694975e-10, 1732745465323954190, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.150946095345527e-10, 1732745465365928107, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.1917282096607033e-10, 1732745465415980484, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.204541665270992e-10, 1732745465525871127, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.2026884584784575e-10, 1732745465626954881, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.13320524569843e-10, 1732745465724909257, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.1479571898555805e-10, 1732745465765930142, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.246128007699493e-10, 1732745465926655747, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.280141112334299e-10, 1732745466027969764, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.145894583486108e-10, 1732745466124917556, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.1182896983947594e-10, 1732745466166920085, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.1679590988596825e-10, 1732745466325381589, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.3166928167201424e-10, 1732745466425962439, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.3859937114552943e-10, 1732745466475951529, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.3810819612449115e-10, 1732745466565927036, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.402503767114586e-10, 1732745466725711771, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.498420979637955e-10, 1732745466825994903, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.5023603894688406e-10, 1732745466925925043, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.5375818411600093e-10, 1732745466965958846, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.7141292032093294e-10, 1732745467125548267, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.6866060282387527e-10, 1732745467226027223, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.7074511582667065e-10, 1732745467325956301, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.6910843135347517e-10, 1732745467365930781, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.6910843135347517e-10, 1732745467525551187, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.6910843135347517e-10, 1732745467625976279, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.6910843135347517e-10, 1732745467725963323, 
-1.0051827302959282e-05, 9.749406672199257e-06, -3.6910843135347517e-10, 1732745467765936356, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.387831915784279e-07, 1732745467915422547, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3877045859333327e-07, 1732745468026069795, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.387595446061093e-07, 1732745468125937936, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.387540876124973e-07, 1732745468165972809, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3873589763379063e-07, 1732745468325372687, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3872498364656665e-07, 1732745468426069854, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3871406965934266e-07, 1732745468525948931, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.387086126657306e-07, 1732745468565989690, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.38690422687024e-07, 1732745468725636248, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.386795086998e-07, 1732745468825991596, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.38668594712576e-07, 1732745468927015999, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.38663137718964e-07, 1732745468966955254, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.386449477402573e-07, 1732745469126315918, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3863403375303334e-07, 1732745469226108674, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3862311976580936e-07, 1732745469325960327, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3861766277219737e-07, 1732745469366987910, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3860129179136134e-07, 1732745469515316018, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385885588062667e-07, 1732745469625981832, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385776448190427e-07, 1732745469725964078, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3857218782543074e-07, 1732745469767966144, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3855399784672407e-07, 1732745469928065730, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385430838595001e-07, 1732745470026006128, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3853762686588804e-07, 1732745470076001422, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0708546097205722e-10, 1732745470172972620, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470325613964, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470425237605, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470526335817, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470566295068, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470715652835, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470825997430, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470926989238, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745470965982955, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471126826555, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471225152991, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471327025576, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471365170439, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471465468559, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471626032732, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471728000852, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471765159243, 
-1.0051827302959282e-05, 9.749406672199257e-06, -1.0385264803342385e-10, 1732745471925805805, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3853073059938614e-07, 1732745472026009316, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3852949260940173e-07, 1732745472121218593, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.38528583110452e-07, 1732745472165166295, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.38520098018191e-07, 1732745472327034075, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385084970495046e-07, 1732745472425548705, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385091121265934e-07, 1732745472476568335, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385088008213902e-07, 1732745472565668619, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385064905495413e-07, 1732745472726260533, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385161182968926e-07, 1732745472825330289, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3851471449605895e-07, 1732745472876396070, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3850553536076037e-07, 1732745472966426621, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3849024442979775e-07, 1732745473117914067, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384930032212934e-07, 1732745473226109605, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3849800274093633e-07, 1732745473277167827, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3850171416190473e-07, 1732745473366293300, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385011481133793e-07, 1732745473465885733, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385073942366393e-07, 1732745473626042180, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3850355705272993e-07, 1732745473674051156, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384994914044543e-07, 1732745473767043578, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384936733550049e-07, 1732745473927142300, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384969421960709e-07, 1732745474026071856, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385064624346797e-07, 1732745474124050036, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3850934883340996e-07, 1732745474167038894, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385214337178408e-07, 1732745474326460346, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385192673387281e-07, 1732745474427056885, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385094700128697e-07, 1732745474525050092, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3851029526092897e-07, 1732745474567050776, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3851772853033766e-07, 1732745474714983690, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.385001095290698e-07, 1732745474827072113, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384982460638991e-07, 1732745474925051070, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384941331862115e-07, 1732745474968053677, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3849298208425514e-07, 1732745475069032072, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3848629775575946e-07, 1732745475229058682, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384755754487484e-07, 1732745475326024212, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384661159273088e-07, 1732745475367026419, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384634097130155e-07, 1732745475526283496, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384691661586622e-07, 1732745475626148511, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3847402707520296e-07, 1732745475727065911, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3846712783129793e-07, 1732745475767029157, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.384721827872935e-07, 1732745475926917549, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3846417767569437e-07, 1732745476026168453, 
-1.0072882105305325e-05, 9.773349120223429e-06, -2.3845582910442e-07, 1732745476127059974, 
