e, e_dot, e_int, stamp, 
4.091870281603841, 0.0, 0.8183740563207681, 1732749163467167005, 
4.091870281603841, 0.0, 0.8183740563207681, 1732749163566443401, 
4.091870281603841, 0.0, 0.8183740563207681, 1732749163656472188, 
4.091870281603841, 0.0, 0.8183740563207681, 1732749163756438790, 
4.091870285182076, 1.1927451618968613e-08, 0.8183740565593172, 1732749163867787025, 
4.09030206319745, -0.0052273946879684745, 0.8182695086655579, 1732749163966443107, 
4.084326787966395, -0.025144990718937166, 0.8177666090897282, 1732749164056417960, 
4.07667427551263, -0.045425958949400304, 0.8167535417784317, 1732749164156462750, 
4.070091064514952, -0.04745241150480991, 0.8154061418662653, 1732749164246638064, 
4.061120161332377, -0.051847047267511805, 0.8138590334239971, 1732749164366539315, 
4.054181361712144, -0.053032342676028556, 0.8123595058372982, 1732749164456428757, 
4.046245489714464, -0.049582238726374094, 0.8107698008505989, 1732749164556456072, 
4.037123956467606, -0.05685801748179268, 0.8091700538596143, 1732749164667587734, 
4.029222933658927, -0.056741853518458285, 0.8075061586560665, 1732749164761437237, 
4.020644860281855, -0.05493032061916795, 0.8057994500272257, 1732749164862456100, 
4.01278431708387, -0.054795388583522474, 0.8041768074016434, 1732749164951454639, 
4.0036476277642805, -0.05665744172524967, 0.8024717870086671, 1732749165051609198, 
3.9937263470060205, -0.06352656692616569, 0.8006772194569448, 1732749165161473050, 
3.9841660242155212, -0.06493867849586425, 0.7987693332657215, 1732749165262430642, 
3.9759214637553297, -0.0593496108356358, 0.7969209223317913, 1732749165351525690, 
3.964695703177238, -0.06490107012761055, 0.7949855460765393, 1732749165468820678, 
3.955514681948707, -0.0680226060220764, 0.793075456592085, 1732749165561440832, 
3.9459803984232593, -0.06238434917992919, 0.791079385569947, 1732749165663435026, 
3.9370247981715893, -0.06163294592372489, 0.7892346585695703, 1732749165751533845, 
3.9259608843024507, -0.06673171373602867, 0.7872644053931532, 1732749165869073887, 
3.917219197316637, -0.0660186695165077, 0.7853469919860452, 1732749165961472149, 
3.9078235890719837, -0.06045765076822344, 0.7834002447127381, 1732749166059579253, 
3.8994482539266255, -0.059236477966705024, 0.7816327360210165, 1732749166152459383, 
3.8897112732999104, -0.060374385906910945, 0.7797988744199014, 1732749166251961705, 
3.8795720002686465, -0.06625417885993024, 0.7779154351663455, 1732749166362474870, 
3.870419047823765, -0.06430741825381799, 0.7759801547594881, 1732749166459448281, 
3.8620508725885405, -0.05840375893368647, 0.7741361280453968, 1732749166552461369, 
3.8531259170757672, -0.05764376915999255, 0.7723730558325382, 1732749166652867018, 
3.843412047175087, -0.06212941804484432, 0.7705725891226263, 1732749166762493510, 
3.8344259013721356, -0.062333385678772224, 0.768730924374866, 1732749166860450570, 
3.825927537483726, -0.05828169897120391, 0.76691769906873, 1732749166952519224, 
3.8167422902009016, -0.058945370570779865, 0.7651397152704509, 1732749167052332551, 
3.8068141460688882, -0.06371130471612603, 0.7632989315835678, 1732749167162453075, 
3.797840087103255, -0.0630073436588215, 0.7614264348915363, 1732749167260614523, 
3.7896281614898513, -0.057286615263456575, 0.7596188263107996, 1732749167353654226, 
3.780654209372318, -0.05728625910312424, 0.7578748305310282, 1732749167454576089, 
3.770939039911071, -0.062297071929267034, 0.7560814273848827, 1732749167563486591, 
3.76186885326569, -0.06261785368876005, 0.7542308068366051, 1732749167661584966, 
3.7536279494839753, -0.05770363475698629, 0.7524290561773824, 1732749167752571382, 
3.7424978900329298, -0.06456987744253369, 0.7505329795188396, 1732749167871289629, 
3.7341544570853613, -0.06491164132871319, 0.7486853531068178, 1732749167962774561, 
3.725107633736172, -0.05796752098919278, 0.7467839987236309, 1732749168061662229, 
3.7166385694270456, -0.058386292194385625, 0.745060044016572, 1732749168152571993, 
3.705538100845215, -0.06523177630318955, 0.7431522869338956, 1732749168272813295, 
3.697043183821122, -0.06531795201974482, 0.7412813236062256, 1732749168362938384, 
3.687967126623021, -0.05856991407398038, 0.7393698940859572, 1732749168461940771, 
3.6799241756626446, -0.05706336052825852, 0.7376622990737859, 1732749168552599997, 
3.6708700276968287, -0.05699032975397422, 0.7359174219988329, 1732749168651106001, 
3.66083091914219, -0.06364418840151487, 0.734108341500111, 1732749168762525781, 
3.6520205980372813, -0.0628314321984913, 0.7322481029917534, 1732749168862658177, 
3.6436407418206005, -0.05730059107196558, 0.7304328172666714, 1732749168952505805, 
3.63425175368614, -0.05922948117047078, 0.7286608729029348, 1732749169051509202, 
3.6238027475444263, -0.06612664758724722, 0.7267796828700778, 1732749169163505210, 
3.61922734296249, -0.05008136907883376, 0.7251521229462038, 1732749169212500415, 
3.606401034838031, -0.05800570902131744, 0.7232954083563299, 1732749169352608136, 
3.5972498862657964, -0.07325818898897829, 0.7215252176044212, 1732749169452856168, 
3.587009126002451, -0.06463969611860094, 0.7193773364737519, 1732749169562488047, 
3.5822143623702654, -0.05011841298510363, 0.7177648916425675, 1732749169612516163, 
3.5694825231439467, -0.058422009528347196, 0.7159137341011108, 1732749169752559956, 
3.5584610275598423, -0.07917778270141025, 0.7140105275382703, 1732749169872511220, 
3.54987097498773, -0.06537182718738895, 0.7118543017127679, 1732749169962548955, 
3.540767744962652, -0.05897760865730165, 0.7099399831673483, 1732749170062641730, 
3.5325405607399376, -0.057768047492641195, 0.7082119520460213, 1732749170152724334, 
3.521373647244124, -0.06464699239509208, 0.7063121301964476, 1732749170272172670, 
3.5132506174930414, -0.06429981082298752, 0.7044776550318069, 1732749170362525005, 
3.508738611314655, -0.04211678643156377, 0.7028908584034547, 1732749170412523758, 
3.4954491270167396, -0.059338301587672504, 0.7011625570549623, 1732749170552514593, 
3.484527561088628, -0.08070350075342365, 0.6992476866280015, 1732749170672510988, 
3.476108099597431, -0.06447009139769477, 0.6970723191801865, 1732749170762526320, 
3.4668260889571183, -0.05900490710503211, 0.6951641166428785, 1732749170862525904, 
3.45849757374577, -0.05870175283887077, 0.6934287841533546, 1732749170953537376, 
3.447465574834537, -0.06453504707527073, 0.6915192825024951, 1732749171071971609, 
3.438710562039781, -0.06595670568663022, 0.6896449140413392, 1732749171162485030, 
3.429226398271657, -0.0607972552096007, 0.6876935023430649, 1732749171262533334, 
3.4208260308691245, -0.05961510390218786, 0.6859175327453708, 1732749171353521495, 
3.411696688259132, -0.05843236670841634, 0.684116607826661, 1732749171448895820, 
3.40051158021178, -0.06771483552448239, 0.6822022866226691, 1732749171565545670, 
3.3918072082832857, -0.06629826658615408, 0.6802676984502798, 1732749171657538927, 
3.3825449441806255, -0.05988878677051446, 0.678324248845046, 1732749171752527122, 
3.3713993826651705, -0.06802608539371757, 0.676383435675272, 1732749171872400114, 
3.3630565784056485, -0.06496121924992308, 0.6744667270167629, 1732749171962498813, 
3.3544272260078714, -0.0565738555243304, 0.6725922124719126, 1732749172062539399, 
3.3464636056096566, -0.05530990931997307, 0.6709298273348785, 1732749172152551612, 
3.3377488229768764, -0.05559467676998331, 0.669242643639627, 1732749172252850079, 
3.327987850194222, -0.06158585138478223, 0.6674800185853836, 1732749172362546914, 
3.3194013418970494, -0.06115827026608992, 0.6656758676712099, 1732749172462546911, 
3.312236175766044, -0.05250558142726014, 0.663975024523821, 1732749172552535179, 
3.302266083045285, -0.05711752950588197, 0.6622602400472252, 1732749172672988945, 
3.2949956470501296, -0.057468429053047686, 0.6606331937240972, 1732749172762496918, 
3.287367574426531, -0.049661695395846195, 0.6589752869681297, 1732749172862520049, 
3.2805424863900465, -0.04817720220027688, 0.6575270471911138, 1732749172952554353, 
3.271674079491549, -0.05231164978327355, 0.6559722760205418, 1732749173072679612, 
3.2645709270634646, -0.05323853108860632, 0.6544524995296707, 1732749173162541939, 
3.2571237027638813, -0.048501255758891894, 0.6528912472879262, 1732749173262558854, 
3.2505298186327334, -0.046803694769104176, 0.6514816298973386, 1732749173352579550, 
3.243310808768195, -0.04604297998562027, 0.650064288677654, 1732749173452150903, 
3.235856884190513, -0.04890978147406836, 0.6486465007727628, 1732749173562541216, 
3.2290563753247024, -0.04751477814497621, 0.6472149378855607, 1732749173662558660, 
3.2231185440194214, -0.042461133903638114, 0.6458687869023091, 1732749173752577206, 
3.21618726494087, -0.04289703461277513, 0.644557478952333, 1732749173852575422, 
3.2085886695935986, -0.04843291475274292, 0.643192965236926, 1732749173962580093, 
3.2016206432866734, -0.04855540551398807, 0.6417597718547428, 1732749174062535394, 
3.1954876375057446, -0.0436701069595132, 0.6403797966924011, 1732749174152615771, 
3.188640375660969, -0.04326755875234826, 0.6390499104302257, 1732749174252708204, 
3.180956414917827, -0.04843740862639242, 0.6376722952056361, 1732749174362544861, 
3.1740941515463055, -0.048487413715544804, 0.6362460628083401, 1732749174463572347, 
3.1680013994567586, -0.04318338487022751, 0.6348701310613928, 1732749174552656173, 
3.160181051385101, -0.04637700053734761, 0.6334851068258777, 1732749174669662367, 
3.1537975794763295, -0.04734606660143026, 0.6321320020212126, 1732749174762580530, 
3.1469525405146546, -0.0440950362348221, 0.6307287447584057, 1732749174863576509, 
3.1410470198283664, -0.04250186549321041, 0.6294531426546234, 1732749174952655477, 
3.133178712948324, -0.045912758554435364, 0.6280785515527563, 1732749175069102328, 
3.127153092232633, -0.0463130919857783, 0.6267585883339549, 1732749175162545920, 
3.1205765187148535, -0.04200731411156807, 0.6253938882597208, 1732749175259545280, 
3.1145001104559906, -0.04217660592214104, 0.6241486480935651, 1732749175352574758, 
3.1112653149407303, -0.031037345913744, 0.6230894629407717, 1732749175402868773, 
3.1038915859006244, -0.03536174851788735, 0.6219771340864897, 1732749175512563884, 
3.0940313332278517, -0.05744660570959533, 0.6206125489379472, 1732749175660557333, 
3.0881167321106195, -0.05258284596668291, 0.6190693100826065, 1732749175752386285, 
3.080178083858763, -0.046177497896962016, 0.6174884099464822, 1732749175870045263, 
3.078022852721954, -0.0336462646288845, 0.6164211779127557, 1732749175900270989, 
3.068088566167677, -0.040298392303620055, 0.615085966849893, 1732749176060588173, 
3.0620185077048614, -0.05334781672364267, 0.6138753284396329, 1732749176152846656, 
3.0555319740240634, -0.04185530714537903, 0.6123759365264402, 1732749176253299584, 
3.048352039144427, -0.04555489520144729, 0.6110601680582235, 1732749176363784462, 
3.041920888885995, -0.04537028379356064, 0.6097203268036324, 1732749176461757821, 
3.0360797648944495, -0.040907580833258926, 0.6084235128616581, 1732749176553345851, 
3.0299338272901664, -0.039956871986096175, 0.6071956320713741, 1732749176653904712, 
3.0228904826757814, -0.04396427406222703, 0.6059269383240266, 1732749176763045839, 
3.0164916690740733, -0.04480719405364356, 0.6046210652693347, 1732749176862030036, 
3.010590788276297, -0.04099898133161547, 0.6033315293350767, 1732749176952695833, 
3.0028886437681073, -0.0453434176865534, 0.6019980734078985, 1732749177072907579, 
2.997061639238723, -0.04509716345857987, 0.6007027380855418, 1732749177163645866, 
2.990524926283721, -0.041212391614620834, 0.5993650139527034, 1732749177262673810, 
2.9848647939787543, -0.04065615086656186, 0.5981634239667465, 1732749177352690716, 
2.978632706905984, -0.03964073125912293, 0.5969348284778973, 1732749177452841768, 
2.9718237817923248, -0.04347004062143167, 0.5956880855118042, 1732749177563765960, 
2.965442454637791, -0.043967507560644194, 0.5943932628890732, 1732749177662577334, 
2.9599517523155097, -0.039573431589383645, 0.593147865916375, 1732749177752699154, 
2.9526362550341516, -0.042687332012130895, 0.5918686974658302, 1732749177872687950, 
2.946735421832354, -0.044054434943852826, 0.5906215619454678, 1732749177963610431, 
2.9406113358758854, -0.040083063860887336, 0.5893322008494927, 1732749178062613321, 
2.934873717033389, -0.03953901599654882, 0.588148031649442, 1732749178152714002, 
2.927431803163168, -0.043931775709058485, 0.5868611237381629, 1732749178272188942, 
2.921780783759811, -0.043643110911927664, 0.5856057535970912, 1732749178363717965, 
2.915777630581102, -0.03884724194022008, 0.5843326811669387, 1732749178462613986, 
2.910626182747203, -0.03718200337536004, 0.5832123064725411, 1732749178552709047, 
2.9047258001047567, -0.03683943492115057, 0.5820753075622042, 1732749178652657494, 
2.89796509971536, -0.04220361010614256, 0.580887805504488, 1732749178764629394, 
2.891903370538702, -0.04274143188684872, 0.5796396180239214, 1732749178862620023, 
2.886301882012728, -0.03887739234210633, 0.578411356817786, 1732749178952610758, 
2.8790144869967897, -0.0429629451397077, 0.577147982636548, 1732749179072352818, 
2.8737268108157776, -0.0419169039898352, 0.5759362119883531, 1732749179162622210, 
2.8679472228365364, -0.03689088053417796, 0.5747125680432735, 1732749179262639920, 
2.8625388222731782, -0.03729329514199797, 0.5736141903950328, 1732749179352630833, 
2.8553565433288632, -0.04196893169224373, 0.5723895058959052, 1732749179472620010, 
2.8499884870880194, -0.041834450617196005, 0.571192256846004, 1732749179562624065, 
2.8440968496095276, -0.03753231239778554, 0.5699627920017607, 1732749179662626407, 
2.838586445349276, -0.038006805795811616, 0.5688447854697881, 1732749179753623007, 
2.831321526549816, -0.042584410199038025, 0.5676003214339079, 1732749179872655935, 
2.8257586896841045, -0.042759185550571566, 0.5663777774388798, 1732749179962623018, 
2.8229320609644737, -0.02796488528447494, 0.5653341518132263, 1732749180012634189, 
2.815224633640578, -0.03511352014508843, 0.564261025619277, 1732749180113635255, 
2.8069247685750027, -0.05335764129823654, 0.5630054308786703, 1732749180203290461, 
2.7942527678825515, -0.0699062191934215, 0.5610934780065421, 1732749180362714428, 
2.7909275368950697, -0.05332410559977685, 0.5594736715568416, 1732749180412732488, 
2.7873891610641772, -0.02287868939458093, 0.5581712977227866, 1732749180462640106, 
2.769503444929806, -0.07141363988421172, 0.5565213428592701, 1732749180673030625, 
2.7666348635403386, -0.06918099174612873, 0.5549018313022882, 1732749180702819906, 
2.761156023924087, -0.027824736685730933, 0.5531529554929489, 1732749180765605359, 
2.749018169855794, -0.0587223122818159, 0.5517872704880146, 1732749180908627438, 
2.736557915035629, -0.08199369629485975, 0.5497821405877006, 1732749181048893709, 
2.7303282305408056, -0.0622997977166273, 0.5477269543621486, 1732749181116220234, 
2.7208142876894263, -0.05247875782067535, 0.5458466955510575, 1732749181208624280, 
2.7068244273506905, -0.07834601063371711, 0.5438644630387282, 1732749181357664061, 
2.7021672763450004, -0.062156704481419744, 0.5419870660923412, 1732749181407144956, 
2.6912643850960265, -0.051866807515546696, 0.5400170725861144, 1732749181517665109, 
2.6861218244634384, -0.05348483960520678, 0.5386368990602977, 1732749181567622377, 
2.672617775136042, -0.062155366533282276, 0.5366669323130338, 1732749181708683929, 
2.6588320730106387, -0.09096583817599886, 0.5345047781740079, 1732749181848481536, 
2.647181799551465, -0.08478658528192333, 0.5319087765132097, 1732749181967656317, 
2.643274615905044, -0.05185819035198177, 0.5299525658978098, 1732749182007625595, 
2.6330027225037544, -0.047263590159034585, 0.5282306091973509, 1732749182114635975, 
2.6192737719218018, -0.08000281327747476, 0.52637007402204, 1732749182252817040, 
2.6084620267652867, -0.08180231912822578, 0.5240492347460561, 1732749182363764807, 
2.603699190579548, -0.05191527114084623, 0.5220956659511091, 1732749182412665631, 
2.5897199679357983, -0.062473529431628094, 0.5201254123520422, 1732749182552734329, 
2.579530697997392, -0.08056164194051973, 0.5181966571008493, 1732749182652696751, 
2.57377423177313, -0.05315245387556159, 0.516201659847088, 1732749182712659878, 
2.563978391175742, -0.05184102273883292, 0.514485554729751, 1732749182812659128, 
2.554431216101094, -0.06447671890678593, 0.5128122559366644, 1732749182908821966, 
2.5402753424867197, -0.07901016229674133, 0.5105789966509037, 1732749183051942037, 
2.5344319567451685, -0.06666419785308501, 0.5086092343555322, 1732749183112659479, 
2.5296322649874585, -0.035476924997537296, 0.5069559709479564, 1732749183162646667, 
2.5247451834007957, -0.03228924448124282, 0.5059206270088948, 1732749183212635330, 
2.505866150581148, -0.07922038135436793, 0.5040162399312934, 1732749183402070304, 
2.490299274115067, -0.1148196976190959, 0.5013940405398007, 1732749183563702244, 
2.4854230581132875, -0.06814364155953563, 0.49877256552063354, 1732749183612638016, 
2.47570790498959, -0.048637897084923644, 0.4967620158145296, 1732749183709789024, 
2.4668967586814303, -0.06175433143952377, 0.4952018481189538, 1732749183802650554, 
