odom_x, odom_y, odom_th, timestamp, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001214180728208e-05, 1732749014355209847, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012144835139894e-05, 1732749014404075273, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012151792205497e-05, 1732749014464237366, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012159320114203e-05, 1732749014515086654, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001216677038352e-05, 1732749014564178099, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001217829434868e-05, 1732749014614030780, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012179535818131e-05, 1732749014664091998, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012177515630178e-05, 1732749014704091296, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001218048558816e-05, 1732749014754182973, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012179200880668e-05, 1732749014804083108, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012187116788606e-05, 1732749014854208303, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012181949819062e-05, 1732749014914651548, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012182913664028e-05, 1732749014964096570, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012180247757883e-05, 1732749015014035289, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001219186497175e-05, 1732749015104065717, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012197072079189e-05, 1732749015155048403, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012199310908178e-05, 1732749015315530369, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012210224895545e-05, 1732749015414050804, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012221138882913e-05, 1732749015504090299, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012232052870282e-05, 1732749015604148118, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012242966857649e-05, 1732749015704244661, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012255699842911e-05, 1732749015814040411, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001226661383028e-05, 1732749015904053590, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012277527817647e-05, 1732749016004187370, 
8.842952752274869e-07, -1.00555428161897e-06, 1.001229026080291e-05, 1732749016114596832, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012301174790277e-05, 1732749016214044430, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012312088777644e-05, 1732749016304102449, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012323002765012e-05, 1732749016404165857, 
8.842952752274869e-07, -1.00555428161897e-06, 1.0012333916752381e-05, 1732749016504279908, 
