imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.015026867389678955, 0.003191053867340088, 0.008195909092388891, 2.0663693424796412e-11, 6.204321795903781e-05, 3.3305321845876856e-07, -1.2408643591807562e-06, 0.0, 1731531997654844799, 
-0.017304182052612305, 0.001118302345275879, -0.007288796884531339, -6.085001651796274e-11, 0.0001152093237121258, -5.281692015657433e-07, -5.683423295951416e-06, -5.487843629649566e-14, 1731531997623443241, 
0.002456068992614746, 0.014186501502990723, -0.0012783110385431642, -6.094470285814031e-09, -0.00013074237231457196, 4.6614346809850326e-05, 1.9365267300662163e-05, 9.132208275466899e-12, 1731531997687085932, 
-0.011847615242004395, -0.000217437744140625, -0.007732980035824967, -7.339958009778663e-05, 0.0038609762666346787, -0.01901062711316884, 0.0002618973231935572, 4.045879975290593e-09, 1731531997714270066, 
0.00013685226440429688, 0.014905810356140137, -0.0025296225657790525, -0.00467896038559218, 0.02334304473864943, -0.20044344848661302, 0.001856293091628437, -2.8230683243799476e-06, 1731531997744323584, 
0.22032815217971802, 0.051093459129333496, 0.13535338744852024, -0.014848292866312077, 0.038744212668969984, -0.38323898831486614, 0.004777453987206828, -5.237841193530853e-05, 1731531997864384930, 
0.282639741897583, -0.21518594026565552, 0.2274085670578163, -0.06335480915865577, 0.1167768108193562, -0.5425290236488841, 0.012278831495859706, -0.0003624513915480549, 1731531997953426817, 
0.7318983674049377, 0.0798182487487793, 0.5379739082855093, -0.057348632067338146, 0.08383788709083217, -0.6840419535526358, 0.019828317632607978, -0.001225628088454003, 1731531998044438282, 
0.6297661662101746, -0.006653428077697754, 0.5943064741491685, -0.10941299923025767, 0.11574765475908877, -0.9452718455331495, 0.026410712759697166, -0.0024082013431841027, 1731531998166861643, 
-0.03125154972076416, -0.9251223802566528, 0.21320849650520346, -0.6047272590631094, 0.4575424320752186, -1.3216856332216507, 0.05135596550666868, -0.008079989875693375, 1731531998264732968, 
0.4021673798561096, -0.019705533981323242, 0.3239796007515105, -0.23012239117595434, 0.16439272576362135, -1.399833174533799, 0.08131680780709295, -0.020178463757910357, 1731531998357306537, 
0.03989696502685547, -0.1832789182662964, 0.14825010904685648, -0.25352941517097577, 0.1803079619900572, -1.4060910698161861, 0.09550872086824255, -0.0278522673074243, 1731531998486918035, 
-0.5662202835083008, -0.4469223618507385, -0.29120099378366154, -0.383195947110525, 0.2807629606071009, -1.364837962535837, 0.1127800199462534, -0.04025811682279695, 1731531998575185053, 
-0.3902067542076111, -1.1763063669204712, -0.3458864786015389, -0.7912027453071033, 0.5713181125775948, -1.3848725042821821, 0.1392697710885595, -0.06562263068772407, 1731531998665280777, 
-0.5610620975494385, -0.14516860246658325, -0.4840166680678851, -0.346506665572702, 0.27761597036885416, -1.248151052377557, 0.17053493333673325, -0.10583019532964943, 1731531998785525243, 
-0.014853835105895996, -0.40174800157546997, -0.19323883330208702, -0.367217208621892, 0.2808606498961304, -1.3074711917020005, 0.18474496455798878, -0.13032308642939805, 1731531998875621144, 
0.04951506853103638, 0.3552623391151428, -0.04807957890865441, -0.031534256431628924, 0.026896070596269556, -1.1724484555748704, 0.1932179534797274, -0.15051284573113285, 1731531998966802497, 
-0.19450706243515015, -0.09752190113067627, -0.13596945760859835, -0.1491559068114675, 0.15606709981030797, -0.9557165282930182, 0.19595576593460537, -0.15840780648147051, 1731531999085861490, 
