imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.002888917922973633, -0.0022907257080078125, -0.002841545902605503, -1.4126466723547186e-17, -7.75319482293449e-07, 1.8220187994967073e-11, 7.753194822934529e-07, 0.0, 1731537121780589370, 
0.005893886089324951, 0.013669073581695557, 0.005725853814300554, 5.3832427460857546e-14, -5.161356971871984e-06, -1.0429898136135495e-08, 1.249259114495629e-06, 3.924688579533939e-19, 1731537121812334724, 
-0.001448214054107666, 0.00811702013015747, -0.0013102202619822093, -4.396882198048804e-13, 1.0653482460327665e-05, -4.1271783329275516e-08, -3.3452667612264405e-07, 3.449277209138377e-17, 1731537121839801133, 
0.010965585708618164, -0.009931802749633789, 0.010729433111582445, 6.2537719669533605e-06, 0.00011797234393757841, 0.05301049176629363, 1.1528010498840842e-06, 2.1122415403868203e-12, 1731537121869756531, 
-0.5471519231796265, 0.7527463436126709, -0.5364179852112256, 0.024252166941392945, 0.04011379587897021, 0.6045841937912244, 9.134896199201298e-05, 9.466026905176662e-09, 1731537121959835096, 
0.012543737888336182, -0.14508306980133057, 0.001981100369445432, -0.05860573063016509, -0.06041964107307437, 0.9699781327612415, 0.004008900939986077, 2.5489885643357963e-05, 1731537122082195636, 
-0.12671732902526855, -0.31697791814804077, -0.12424424162257575, -0.16235371987772929, -0.13576138037340812, 1.195875582814344, -0.002135901495503463, -0.0003908300942912827, 1731537122170150893, 
-0.027008116245269775, 0.5045362710952759, -0.02886382526335282, 0.25940767644323914, 0.25102074240617694, 1.0334113187486764, -0.015132686872785055, -0.0025568781536350216, 1731537122260350258, 
0.1598339080810547, 0.1668686866760254, 0.15619835352520636, 0.11280018648186334, 0.1040275777878637, 1.0843296448936743, 0.008852693554532111, 0.004454742103636406, 1731537122380510597, 
-0.13714367151260376, 0.13402360677719116, -0.13150102042224462, 0.10042701512084133, 0.10248521824544811, 0.9799170733121975, 0.01848993867781228, 0.00839160930597904, 1731537122470664400, 
-0.06892478466033936, -0.027591943740844727, -0.07013139769305679, 0.01576021089933476, 0.01508372763844662, 1.0448485465332764, 0.027437275749402364, 0.01323401381794615, 1731537122563311455, 
-0.07619035243988037, -0.04839581251144409, -0.0760735269922468, 0.015157126101142893, 0.015168673505537862, 0.9992387334073244, 0.028696847366422567, 0.014084992264396629, 1731537122680923897, 
-0.05620920658111572, 0.24317163228988647, -0.056585466025779324, 0.16710182729140072, 0.16511242867961123, 1.0120487514337868, 0.029972648602770217, 0.015156286518263484, 1731537122771491016, 
0.5128853917121887, 0.40755754709243774, 0.5019328349624412, 0.3080108938763824, 0.23700208356354618, 1.299612599371081, 0.04154340096424012, 0.02703504728833409, 1731537122861195193, 
-0.895757257938385, 0.11709791421890259, -0.8688758892030874, 0.1371975916170709, 0.0906116339266193, 1.514127774455305, 0.05612976259349453, 0.045427923153323904, 1731537122980401960, 
0.17786931991577148, -0.031954407691955566, 0.1577334668015724, 0.04034415600028199, 0.041905002700334815, 0.9627527359629462, 0.060865668848626854, 0.0533257285915697, 1731537123071577241, 
0.5872471928596497, 0.35368531942367554, 0.5789908073174801, 0.23525473623589904, 0.23311622370012514, 1.009173589473227, 0.06249682913291185, 0.05729654092692785, 1731537123161647627, 
-0.5536431074142456, 0.16529220342636108, -0.5318591784437088, 0.1878827417527479, 0.14006099432881478, 1.3414351558269264, 0.0691902811791274, 0.07945311817826037, 1731537123284140206, 
-0.2598204016685486, 0.6493443846702576, -0.26504319381420816, 0.5156640966724009, 0.3726047378107896, 1.3839440145129274, 0.07191378720014982, 0.09347493197836412, 1731537123372004668, 
-0.307949960231781, -0.3937545418739319, -0.3071401901559669, -0.0762864227087768, -0.07172001307783055, 1.0636699497808342, 0.074046430426471, 0.1304153361668752, 1731537123462023230, 
-0.06681901216506958, 0.2055683135986328, -0.07143225141481635, 0.14956752733468667, 0.16637484260246665, 0.8989792266374124, 0.07460085559332202, 0.12351726846987876, 1731537123582220407, 
0.07067662477493286, -0.3388957381248474, 0.06793407660416087, -0.06951234559138784, -0.07246127901572791, 0.95930332083015, 0.07156091104611488, 0.139659018031666, 1731537123672311269, 
-0.07880735397338867, 0.10193181037902832, -0.07597656420903867, 0.14036215970475902, 0.142865025916504, 0.9824809032463429, 0.07347475698458504, 0.13290591844423208, 1731537123764309881, 
0.4589913487434387, 0.8234571218490601, 0.4487132183643323, 0.5063182356797805, 0.4983253196025992, 1.0160395544090666, 0.06814436826947319, 0.14656570558650314, 1731537123875125710, 
0.36105161905288696, 0.7767384648323059, 0.36273471575786936, 0.5112021225805887, 0.45381772538715337, 1.1264481177866743, 0.04560500876383873, 0.19089131753484193, 1731537123972817730, 
0.22771525382995605, -0.3898330330848694, 0.23029239847509445, -0.051334272212024946, -0.054348635127060285, 0.9445365480110377, 0.02130539723120578, 0.2286145513469297, 1731537124062933841, 
0.2124531865119934, 0.15261512994766235, 0.21280479682235656, 0.2014119212601961, 0.1935979173954957, 1.0403620243948049, 0.02463037000726121, 0.22454330223281618, 1731537124183098728, 
-0.04718273878097534, 0.19573593139648438, -0.042181433994280065, 0.20573053298017988, 0.20617476485749994, 0.9978453625125893, 0.011031493622088169, 0.23830802106333382, 1731537124276580533, 
0.2783910632133484, 0.10981601476669312, 0.27222291900440077, 0.17260737051156075, 0.17564692478354926, 0.9826950897333717, -0.0048843309765615765, 0.2513772397011699, 1731537124363811028, 
-0.07122153043746948, 0.3948579430580139, -0.06461023066707838, 0.3191011347658706, 0.31336102535938853, 1.018317879193492, -0.019589282381421942, 0.2611751312299029, 1731537124453863851, 
0.3908175826072693, 0.3193827271461487, 0.38205511154040145, 0.2832452371479832, 0.28093833320444545, 1.0082114246113185, -0.047223927010827005, 0.27589477243982397, 1731537124573971227, 
-0.07961529493331909, -0.1310299038887024, -0.07074255332596507, 0.07631159775158106, 0.08235979878977703, 0.9265636739395882, -0.07303336333994669, 0.2864316537308053, 1731537124664030865, 
0.512687087059021, 0.2877952456474304, 0.5014711706148454, 0.2957258231954888, 0.29130542506248125, 1.0151744449388795, -0.0811203121512197, 0.2888175546491882, 1731537124784022142, 
-0.1675596833229065, 0.06171262264251709, -0.1546946904619051, 0.17548869330587014, 0.18633127993519266, 0.9418101639558658, -0.10954863060020237, 0.29440598591546024, 1731537124874128986, 
1.0112382173538208, 0.4262523055076599, 0.9888151995703856, 0.3618054342919713, 0.36209130863126376, 0.999210491021248, -0.12827729798641604, 0.2961476637222495, 1731537124964331742, 
0.5059313774108887, 0.6099715232849121, 0.5152208532646047, 0.4633487987406396, 0.45498558942743655, 1.0183812619729946, -0.16447755182799623, 0.2960926623763049, 1731537125084356866, 
