acc_x, acc_y, angular_z, stamp, 
0.18979614973068237, 0.04250609874725342, 0.001636724097180734, 1727899885631780150, 
2.639228582382202, -0.05975764989852905, 0.01944010830409434, 1727899885661832547, 
0.5248962640762329, 0.20588946342468262, -0.0225330775104062, 1727899885693191985, 
1.2919625043869019, -0.18633359670639038, -0.006570441115604378, 1727899885725059140, 
0.19101446866989136, -0.11656427383422852, 0.008569844606145894, 1727899885751940635, 
0.3168290853500366, 0.24099946022033691, 0.020214135358867555, 1727899885781939748, 
-1.566874384880066, 0.3249604105949402, -0.02012262642313896, 1727899885811986173, 
0.14172667264938354, -0.5562003254890442, -0.03316083525797104, 1727899885842031470, 
-0.4120587110519409, -0.0254666805267334, 0.013696334052873177, 1727899885872176776, 
0.3838738203048706, 0.40530794858932495, 0.041637810087353684, 1727899885902204710, 
0.02184462547302246, 0.21265381574630737, -0.010410131341838026, 1727899885933533674, 
0.21072500944137573, -0.555718183517456, -0.011709739169798958, 1727899885965069351, 
0.107413649559021, -0.12900465726852417, 0.0458342720597694, 1727899885992344440, 
0.039898037910461426, 0.6585571765899658, 0.018922981785275288, 1727899886022468187, 
-0.03147172927856445, -0.034418344497680664, -0.04583694846199789, 1727899886052408074, 
-0.191766619682312, -0.599396288394928, -0.02408479782281723, 1727899886082472060, 
0.17136448621749878, 0.14364755153656006, 0.04652223132705275, 1727899886112516415, 
0.20395398139953613, 0.5118282437324524, 0.046007420053302245, 1727899886142604568, 
0.17865216732025146, -0.37623488903045654, -0.010682472370308624, 1727899886173194804, 
-0.09082388877868652, -0.442327082157135, -0.01796378079692782, 1727899886204994798, 
-0.13264942169189453, 0.24625247716903687, 0.004276418263039915, 1727899886232751670, 
-0.09833461046218872, 0.47521156072616577, -0.007522876767334027, 1727899886262749127, 
-0.15419554710388184, -0.5129724740982056, -0.011573726837484366, 1727899886292760451, 
0.17484384775161743, -0.3611757159233093, 0.016086799358738347, 1727899886322888887, 
0.12483936548233032, 0.4642108678817749, 0.004119459295868346, 1727899886352949534, 
-0.01571100950241089, 0.3681017756462097, -0.025854084513432896, 1727899886383008699, 
-0.09890282154083252, -0.5410721302032471, -0.0029940396667327432, 1727899886413693363, 
0.06544727087020874, 0.028072059154510498, 0.021093590373031688, 1727899886445754784, 
-0.1524677276611328, 0.6093701124191284, 0.008243124804166795, 1727899886474372400, 
-0.04765194654464722, -0.24068158864974976, -0.008109286472039151, 1727899886503687932, 
-0.2548772096633911, -0.5528719425201416, 0.00739499579598833, 1727899886533646216, 
0.23093724250793457, 0.14579713344573975, 0.002349441886219293, 1727899886563699182, 
0.258622407913208, 0.6195497512817383, -0.03176409961865958, 1727899886593706079, 
-0.030358612537384033, -0.4152127504348755, -0.024845799114922615, 1727899886623754517, 
-0.18704825639724731, -0.49559879302978516, 0.009118796515097316, 1727899886653789220, 
-0.13246381282806396, 0.3984675407409668, 0.012629508641386658, 1727899886685111762, 
0.0519024133682251, 0.45026445388793945, -0.020009991309385293, 1727899886716266421, 
0.006157040596008301, -0.39558106660842896, -0.023424499143803436, 1727899886743790146, 
0.09121781587600708, -0.2653962969779968, -0.0036282161701801895, 1727899886773818841, 
0.016860544681549072, 0.3878852128982544, 8.111874957843227e-05, 1727899886803814900, 
0.132762610912323, 0.23627376556396484, -0.011956690021257836, 1727899886833850211, 
-0.11240345239639282, -0.3708612322807312, -0.009287162620479936, 1727899886863869702, 
0.05990111827850342, -0.18662232160568237, 0.003415288324975991, 1727899886893900189, 
0.004788517951965332, 0.42704230546951294, -0.005922979803531954, 1727899886925062309, 
0.10375601053237915, -0.003074169158935547, -0.011860424379197708, 1727899886957537066, 
0.07456099987030029, -0.41779494285583496, 0.008673968030667018, 1727899886984085323, 
0.02512425184249878, 0.11238634586334229, 0.012283462371044534, 1727899887014020399, 
-0.17742598056793213, 0.26295316219329834, -0.00911321383742641, 1727899887044086847, 
-0.05260312557220459, -0.17004531621932983, -0.021117805693269487, 1727899887074105890, 
