x, y, th, stamp, 
0.10288134217262268, -0.03481781855225563, 1.0479122736988289, 1727899885643560561, 
0.1045323833823204, -0.031982555985450745, 1.0478047237991115, 1727899885693378886, 
0.10803882777690887, -0.025843963027000427, 1.0479978005780008, 1727899885762135484, 
0.11016944795846939, -0.02272377908229828, 1.0483758365285891, 1727899885791438764, 
0.11304426193237305, -0.01769138313829899, 1.0468134994662972, 1727899885853420099, 
0.11557630449533463, -0.014042764902114868, 1.0482004574925583, 1727899885904344696, 
0.11765513569116592, -0.009959014132618904, 1.0477042392000964, 1727899885952235102, 
0.12059839814901352, -0.0059668561443686485, 1.049426080327087, 1727899886002356017, 
0.12243837863206863, -0.0025204794947057962, 1.0486769984261999, 1727899886043586513, 
0.12466372549533844, 0.001537409843876958, 1.0475044215548581, 1727899886094359305, 
0.12794488668441772, 0.007087660953402519, 1.0501910728579853, 1727899886162480373, 
0.12998251616954803, 0.010517149232327938, 1.0494921604159326, 1727899886204510400, 
0.13253237307071686, 0.014511379413306713, 1.0495411864932895, 1727899886255624567, 
0.13453227281570435, 0.018647734075784683, 1.0491244792922938, 1727899886305377276, 
0.13717812299728394, 0.022215822711586952, 1.04954291763549, 1727899886352568411, 
0.13923226296901703, 0.02672063373029232, 1.0485805328848812, 1727899886403357841, 
0.14140434563159943, 0.029751354828476906, 1.0490922433507637, 1727899886443527466, 
0.14366459846496582, 0.033834829926490784, 1.0495237119878202, 1727899886494358527, 
0.14712554216384888, 0.039436761289834976, 1.0496402427164735, 1727899886563704585, 
0.1485225409269333, 0.041868310421705246, 1.0486871517478193, 1727899886593995061, 
0.15119746327400208, 0.046982914209365845, 1.048062551021804, 1727899886653603323, 
0.1539926528930664, 0.05086502060294151, 1.0482809340157313, 1727899886703363062, 
0.15605561435222626, 0.055208999663591385, 1.0472269329513038, 1727899886753568610, 
0.15880948305130005, 0.05914996936917305, 1.047234673806798, 1727899886803366485, 
0.16055285930633545, 0.06242954358458519, 1.046875447004957, 1727899886843550757, 
0.16310939192771912, 0.06646155565977097, 1.0466652436047903, 1727899886894370062, 
0.16551394760608673, 0.07056990265846252, 1.0462324244208765, 1727899886943511365, 
0.16786783933639526, 0.07475616037845612, 1.046520984180466, 1727899886993642619, 
0.17093056440353394, 0.07960217446088791, 1.0464528360619985, 1727899887054602105, 
0.17323391139507294, 0.08371340483427048, 1.045693549373932, 1727899887103356841, 
0.17571905255317688, 0.08776335418224335, 1.0457103880119194, 1727899887154337479, 
0.17801232635974884, 0.09170939773321152, 1.0465456837413032, 1727899887203372367, 
