acc_x, acc_y, angular_z, stamp, 
0.0029555559158325195, 0.01135164499282837, 0.00021829821189002423, 1727901188670974642, 
0.22897595167160034, 0.020612716674804688, 0.0025605582229120557, 1727901188703098411, 
0.5231872797012329, 0.4961445927619934, 0.08312379784035635, 1727901188733179428, 
0.9427319765090942, 0.16648036241531372, 0.2915358238566165, 1727901188760895613, 
0.5578197836875916, 0.15471428632736206, 0.33925978913889987, 1727901188790894027, 
0.2804499864578247, 0.04019981622695923, 0.4032687827750551, 1727901188820978442, 
0.17513799667358398, 0.18608248233795166, 0.546383191722889, 1727901188850963114, 
0.4835253953933716, 0.5185894966125488, 0.6482356716755778, 1727901188881060628, 
0.3715994358062744, 0.1804795265197754, 0.7298292732962499, 1727901188911083112, 
0.679339587688446, -0.00333249568939209, 0.7728865132099552, 1727901188942611957, 
0.2727205753326416, 0.21838122606277466, 0.8496161297829338, 1727901188974617872, 
0.5659471750259399, 0.666317343711853, 1.1057718811605377, 1727901189001316965, 
0.5518653988838196, 0.1743021011352539, 1.0693523985768907, 1727901189031315178, 
0.19694077968597412, 0.17975032329559326, 1.2155006088489, 1727901189060386765, 
0.6894516348838806, 0.361738383769989, 1.2454234409765885, 1727901189090386142, 
-0.04852491617202759, 0.4706738591194153, 1.2427313660009303, 1727901189121496516, 
0.10219967365264893, 0.6380506753921509, 1.3780555312521199, 1727901189151524871, 
0.47613346576690674, 0.15451091527938843, 1.4326887807453272, 1727901189182385210, 
-0.07630354166030884, 0.4265521764755249, 1.354112094976904, 1727901189215046663, 
-0.18293702602386475, 0.6043596863746643, 1.652315850193603, 1727901189241718665, 
-0.7083358764648438, 0.027485013008117676, 1.5138377060447095, 1727901189271681941, 
-0.02274918556213379, 0.20890313386917114, 1.5181798183662583, 1727901189301758912, 
0.028673410415649414, 0.5070934295654297, 1.4587452453613379, 1727901189331807024, 
-0.06229710578918457, 0.20086240768432617, 1.4313002517841844, 1727901189361855609, 
-0.274736225605011, 0.0038017630577087402, 1.4453625024660781, 1727901189391856281, 
-0.20256978273391724, 0.5770773887634277, 1.465979678426806, 1727901189421654046, 
-0.23161447048187256, 0.007920801639556885, 1.361989370263628, 1727901189453575561, 
0.2946659326553345, 0.5917041897773743, 1.5159506382476418, 1727901189482104736, 
-0.005141735076904297, 0.004537820816040039, 1.3979472523174863, 1727901189512136660, 
-0.011020123958587646, 0.6362995505332947, 1.3937977673280173, 1727901189542178229, 
-0.6120120286941528, -0.24554443359375, 1.4267901569207986, 1727901189572173840, 
-0.04443711042404175, 0.5775153040885925, 1.3970420871312175, 1727901189602476705, 
-0.48503220081329346, 0.07778728008270264, 1.4114417159396826, 1727901189632319814, 
0.3773725628852844, -0.02231729030609131, 1.374213403594986, 1727901189663082984, 
-0.4254438877105713, 0.9464489221572876, 1.3371581439122164, 1727901189694624847, 
-0.32796674966812134, -0.1268068552017212, 1.5187437442915188, 1727901189722540400, 
0.32740646600723267, 0.39390629529953003, 1.418322122369163, 1727901189752550112, 
-0.4067050814628601, 0.07489979267120361, 1.3660605650614348, 1727901189782622450, 
0.20082807540893555, 0.36114758253097534, 1.3673516121399434, 1727901189812863165, 
-0.3981032371520996, 0.5097758173942566, 1.3608915811010587, 1727901189842685589, 
0.1705493927001953, 0.18869930505752563, 1.3388755395791478, 1727901189872693377, 
-0.3264696002006531, 0.7015690207481384, 1.327621554217788, 1727901189902821103, 
-0.16100382804870605, 0.044844210147857666, 1.2371314631058532, 1727901189934606916, 
0.15703368186950684, 0.5204034447669983, 1.3970216388145655, 1727901189962896503, 
0.28297150135040283, 0.18920719623565674, 1.3130550656519684, 1727901189992900628, 
0.4166848063468933, 0.8394307494163513, 1.2958591913530084, 1727901190022941057, 
-0.104411780834198, -0.2072104811668396, 1.1921616506430586, 1727901190044982292, 
-0.3413073420524597, 1.0008280277252197, 1.4153395279331946, 1727901190073007387, 
0.30519717931747437, 0.040119826793670654, 1.3158588597237402, 1727901190103093485, 
0.02120751142501831, 0.8229923248291016, 1.29778752786254, 1727901190133144446, 
-0.2853381633758545, -0.07940471172332764, 1.2731950183618452, 1727901190163258673, 
-0.1247907280921936, 0.19258445501327515, 1.291739726242664, 1727901190193215866, 
0.4124479293823242, 0.7480088472366333, 1.2978407068332407, 1727901190223298051, 
0.23652011156082153, 0.21382248401641846, 1.1948070063511722, 1727901190255016573, 
-0.2485714554786682, 0.6646707653999329, 1.2249317741969756, 1727901190285767367, 
0.07596957683563232, 0.15445315837860107, 1.3898457808524132, 1727901190313425037, 
-0.20661884546279907, 0.6231216192245483, 1.2840569280519105, 1727901190343483681, 
-0.3417726755142212, 0.04746526479721069, 1.2610050748665764, 1727901190373472032, 
0.10027796030044556, 0.5747296214103699, 1.2492293260369192, 1727901190403567845, 
-0.3289371132850647, -0.013587892055511475, 1.2392070417293022, 1727901190433736720, 
0.5085960030555725, 0.4545772075653076, 1.2416322661424508, 1727901190463718914, 
-0.06358957290649414, 0.28719228506088257, 1.1443923963978975, 1727901190495283651, 
0.56900554895401, 0.018087387084960938, 1.1489228580113988, 1727901190527113767, 
-0.35496997833251953, 0.5753887891769409, 1.3627573779157276, 1727901190553959932, 
0.12908309698104858, -0.1585901975631714, 1.2373821962885039, 1727901190583889605, 
-0.4937145709991455, 0.9181739091873169, 1.242919401291684, 1727901190613892545, 
0.08486688137054443, -0.12131190299987793, 1.2551331208738365, 1727901190642975286, 
-0.1425687074661255, 0.6661036610603333, 1.2019072434322995, 1727901190673029395, 
-0.23844587802886963, 0.039827585220336914, 1.153990682512611, 1727901190704062237, 
-0.16006070375442505, 0.34445780515670776, 1.1513130441384551, 1727901190734666721, 
-0.506104052066803, 0.2011238932609558, 1.1016307562854268, 1727901190766922658, 
0.20611190795898438, 0.4605317711830139, 1.316243316262923, 1727901190794231126, 
0.06458097696304321, 0.1253422498703003, 1.202249698760911, 1727901190824249515, 
-0.113772451877594, 0.44325417280197144, 1.2093327736151789, 1727901190854289241, 
0.09697616100311279, 0.6178430318832397, 1.2371318385356527, 1727901190883360901, 
-0.14268261194229126, -0.1051485538482666, 1.115681954087647, 1727901190914394567, 
-0.15491938591003418, 0.627250611782074, 1.1480929662649422, 1727901190944468464, 
